canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CC(=O)N1CCCC(C(=O)N2CCC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3333333333333333,8.89,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.9112486873462657,0.3135618067127634,10.55684983060588,7.467656669072315,5.088751312653734,0.3135618067127634,1.9800107409827417,33.560608648280166,4.474170171496718,5.70333245381075,0.3135618067127634,3.168700000000001,-5.252302762494774,5.593675100811715e-06,Moderately Soluble,24.966103,30.07188,44.145947,0,1,0,0.34641495,0.3849507,0.73799074,0.0476397,0.8529968,0.06335581,0.22555098,0.36574253,0.069392644,0.94281274,0.99988616,0.7685629,0.94101924,0.8313616,-4.693535,89.08027,11.201996,456.5900000000002,3.168700000000001,0.6517375756074286,4.0,3.9431597468003687,0.6729822503555145,1,0,1
CN1CC2(CCN(c3cncc(C#CCCO)c3)CC2)CN(Cc2cccnc2)C1=O,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3897058823529412,6.94,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.522238185026616,0.5601858915267686,65.47955730388131,70.06858319045864,4.477761814973384,0.5601858915267686,2.656279910056529,417.0638350649097,3.379797467580918,5.57572616236585,0.5601858915267686,2.3647,-4.41853539910769,3.814736992978418e-05,Moderately Soluble,13.338312,20.008276,7.8179064,0,1,0,0.044524603,0.43886584,0.7522491,0.05808239,0.8751739,0.1105175,0.34843332,0.6519729,0.12860762,0.9637725,0.999921,0.80775774,0.8936238,0.5860931,-5.3172507,63.42395,7.1600103,419.5290000000002,2.3647,0.7706249503450023,4.0,3.474622159137139,0.7250419823180956,1,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccno4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5158730158730159,9.81,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.2603736415748261,0.564438159550096,49.248493714826154,75.55505498864554,4.739626358425173,0.564438159550096,1.425853312344796,232.63359617379487,3.6333275657069857,5.845925151143362,0.564438159550096,4.134100000000004,-5.632719555902907,2.3295950997054626e-06,Moderately Soluble,55.44175,51.871155,42.424603,0,2,0,0.09870031,0.32992864,0.7814328,0.068432234,0.8677238,0.71496713,0.8304815,0.9144781,0.2482183,0.9827515,0.9999901,0.67867243,0.96576244,0.8766161,-4.7360525,99.0788,9.933808,406.53000000000014,4.134100000000004,0.5517506377468248,4.0,3.4446757050561505,0.7283693661048722,2,0,0
CC(=O)N1CCC2(CC1)CCN(c1cncc(C#C[C@H]3CC[C@H](N)CC3)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3142857142857143,9.01,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.2722409271540278,0.5648320223279621,49.79018629557585,75.34783152183213,4.727759072845972,0.5648320223279621,1.462750190663346,239.5034043348156,3.6206883090831665,5.834829836608778,0.5648320223279621,2.7894000000000014,-4.412323315826698,3.8696945352930496e-05,Moderately Soluble,-4.9706693,6.001081,26.726604,0,1,0,0.1950128,0.56509274,0.3286003,0.051756658,0.8542048,0.06545848,0.07145818,0.1409399,0.32718796,0.7308607,0.99936116,0.7363782,0.8594629,0.5968617,-5.3760123,47.386066,10.252425,380.53600000000023,2.7894000000000014,0.7612448334408538,4.0,3.5045704446418497,0.7217143950397944,1,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)CCC(=O)O)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4881889763779528,9.88,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.2454035571135387,0.5648915786257482,48.64211658607513,75.80137370902055,4.754596442886461,0.5648915786257482,1.3747257357207692,225.21175308590955,3.6474089487799946,5.861783936992928,0.5648915786257482,3.6971000000000025,-5.263838792888204,5.447048059826113e-06,Moderately Soluble,19.43259,30.73048,-3.742134,0,2,0,0.09875027,0.4820322,0.59952277,0.1628381,0.5779685,0.1030125,0.1361753,0.27525383,0.20024757,0.50987095,0.9602734,0.7616579,0.6137296,0.5745599,-5.1373353,88.05916,3.2734432,411.5460000000002,3.6971000000000025,0.5470585727176909,4.0,3.2521933827273166,0.7497562908080759,2,0,0
CC(=O)N1CCC2(CC1)CCN(c1cncc(C#CCC3(O)CCOCC3)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3453237410071942,7.62,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3363395139696095,0.5666121943133754,53.10939504950876,74.19328838645427,4.66366048603039,0.5666121943133754,1.6818203886603442,279.83331340352225,3.5531005851761748,5.774220386884606,0.5666121943133754,2.2035,-4.083498987946963,8.250894082139637e-05,Moderately Soluble,8.494519,17.23294,22.565704,0,1,0,0.21840017,0.38384217,0.48646694,0.03756003,0.5966763,0.03305025,0.060249317,0.08107439,0.04735226,0.47038645,0.99953586,0.84774274,0.89095354,0.36931917,-5.178097,48.784695,9.620903,397.5190000000003,2.2035,0.7753786477235677,4.0,3.6130504100230016,0.7096610655529998,1,0,0
CC(=O)N1CCC2(CCN(c3cncc(C#CCN4CCC[C@@H](N)C4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.362962962962963,9.87,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.339925839325498,0.5722098769718343,53.723289074754156,74.12323024898772,4.660074160674502,0.5722098769718343,1.6534629978309567,289.37246125346917,3.5385428018097067,5.781605519539298,0.5722098769718343,1.3049000000000008,-3.314391306167255,0.00048485144450796674,Soluble,7.3029203,8.942334,16.742756,0,1,0,0.30634293,0.32786468,0.24196596,0.061306715,0.88159627,0.01877224,0.06406918,0.061590414,0.25672746,0.6964098,0.9945491,0.58120525,0.6812205,0.29706043,-5.309139,46.39038,7.7791567,381.5240000000003,1.3049000000000008,0.7826773956926579,4.0,4.162468250322067,0.6486146388531038,1,0,0
CCC(=O)N1CCCC(C(=O)N2CCC3(CCN(c4cncc(C#CCO)c4)C3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3714285714285714,8.99,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3586933513718689,0.5722716496187967,54.817577522824045,73.7881935358969,4.641306648628131,0.5722716496187967,1.7260005036973736,302.23571589752953,3.5196542153752897,5.762959081880973,0.5722716496187967,1.5028,-3.7334137200000006,0.00018475077973615966,Soluble,16.159128,6.8911805,10.692175,0,1,0,0.20867078,0.2939193,0.58400524,0.036490873,0.6431171,0.0071033128,0.07288514,0.11968549,0.03223267,0.79245824,0.99945974,0.7428463,0.8181475,0.44359842,-5.112252,52.003944,6.9453216,424.54500000000024,1.5028,0.7445566144056744,4.0,4.072880283649585,0.6585688573722683,1,0,0
CC(=O)N1CCC(C(=O)N2CCC3(CCN(c4cncc(C#CCN(C)C)c4)C3)C2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3472222222222222,9.96,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.37268144113578,0.5725862066021113,55.67395444508772,73.5268045728436,4.62731855886422,0.5725862066021113,1.7799691537284705,312.5722407278553,3.505049593924082,5.749587523804358,0.5725862066021113,1.6820000000000008,-3.950008476015761,0.00011219965563647454,Soluble,13.635614,-0.46439284,14.931193,0,1,0,0.24620077,0.39211473,0.29621872,0.03618329,0.57854164,0.0014946463,0.0116011035,0.010123111,0.037813157,0.16634624,0.9949419,0.810614,0.7222964,0.11506869,-5.097995,35.93589,5.5916758,437.5880000000003,1.6820000000000008,0.6737653521755121,4.0,3.8397175038458116,0.684475832906021,1,0,0
CC(=O)Nc1cccc(CN2CCC3(CCN(c4cncc(C#CCO)c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3897058823529412,10.1,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3419756037997819,0.5727119784883146,53.44874136632144,73.92106960791898,4.658024396200219,0.5727119784883146,1.657525146902936,291.4010294109997,3.5355089183631216,5.780539874037315,0.5727119784883146,2.8763000000000014,-4.791441274968715,1.6164367849120735e-05,Moderately Soluble,4.7378902,-0.13666458,32.410988,0,1,0,0.06483903,0.71264,0.55671793,0.101803705,0.9466627,0.15793142,0.1794656,0.39429915,0.59890574,0.7637634,0.9984093,0.7667836,0.80482846,0.84865475,-5.477871,75.32515,11.178802,418.54100000000017,2.8763000000000014,0.7476385676628167,4.0,3.152514466829449,0.760831725907839,1,0,0
CC(C)(C)OC(=O)N1CCC2(CCN(c3cncc(C#CCN4CCC(N)CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3379310344827586,10.08,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.358634778429548,0.5739994468446937,55.06822415649445,73.85079916941223,4.641365221570452,0.5739994468446937,1.712363108025947,304.56058236681474,3.516326305754852,5.7664041373860515,0.5739994468446937,2.693500000000001,-4.716996816078654,1.9186828069617256e-05,Moderately Soluble,28.729794,11.264069,21.28133,0,1,0,0.17197497,0.44683233,0.30821922,0.083776996,0.89764804,0.018325135,0.10967803,0.13024499,0.29506618,0.59026295,0.9893575,0.6150913,0.7921752,0.6220355,-5.264244,75.435776,10.84439,439.6040000000004,2.693500000000001,0.7144719003038932,4.0,3.9001978081568858,0.6777557990936793,1,0,0
CNC(=O)CC(=O)N1CCC2(CCN(c3cncc(C#CCN4CCCCC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3591549295774648,9.54,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.349587548394374,0.5760290586619574,54.432392183913635,73.89749446100379,4.650412451605626,0.5760290586619574,1.661768771923881,301.02634351175703,3.5213954966281893,5.779429406583063,0.5760290586619574,1.4839000000000009,-3.7094364741173163,0.00019523762945607593,Soluble,14.188434,16.043177,14.261332,0,2,0,0.26881474,0.5492571,0.39556026,0.063727915,0.7939342,0.010532416,0.054192,0.055418976,0.1715572,0.58279777,0.99837226,0.72306395,0.7566264,0.33338618,-5.235588,57.75126,9.15644,423.5610000000004,1.4839000000000009,0.5870134380066241,4.0,3.8855252300564995,0.6793860855492778,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cnoc4C)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5317460317460317,8.57,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.2267331076643395,0.576264449876672,48.347869574204836,75.97917668909649,4.773266892335661,0.576264449876672,1.250992730165954,227.09701688377228,3.6437885705773834,5.902745214093938,0.576264449876672,4.442520000000004,-5.94919795021278,1.1240924989596604e-06,Moderately Soluble,59.36361,50.672264,45.530525,0,2,0,0.10821974,0.28611383,0.77600616,0.0495624,0.85130167,0.44565248,0.6557602,0.8171352,0.10817136,0.97888774,0.99999124,0.710022,0.9680573,0.89413565,-4.7341356,99.304825,10.185692,420.5570000000002,4.442520000000004,0.5284808589602005,4.0,3.4515544668294478,0.7276050592411725,2,0,0
CN1CCC2(CC1)CCN(c1cncc(C#CCN3CCC[C@@H]3C(=O)O)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3333333333333333,9.4,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3536176512700675,0.5764618720170768,54.86463369564448,73.89986055193782,4.646382348729933,0.5764618720170768,1.6739881607041531,304.4268265187916,3.516517079576462,5.776247617883403,0.5764618720170768,1.9042,-3.761933022856682,0.0001730083153055107,Soluble,-12.509033,-8.639323,2.726036,0,1,0,0.0352331,0.22747564,0.25323758,0.064491965,0.2914184,0.01015255,0.018841237,0.022227567,0.069990315,0.017456716,0.840335,0.79854274,0.28593644,0.029264009,-5.6586466,52.7477,3.521253,382.5080000000002,1.9042,0.8061554311551306,4.0,3.8443401822278753,0.6839622019746805,1,0,0
O=C(C1CC1)N1CCC2(CCN(c3cncc(C#CCC4(O)CCOCC4)c3)CC2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3129251700680272,9.22,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.2613565576739918,0.5764923102320078,49.86175465467678,75.41490867951069,4.738643442326008,0.5764923102320078,1.3534170073281124,246.1962795623508,3.608718514271273,5.868568370380744,0.5764923102320078,2.5936000000000012,-4.535897149056876,2.9114065245981045e-05,Moderately Soluble,9.837866,9.071939,27.795185,0,1,0,0.22212799,0.37714595,0.45728436,0.028353509,0.71577555,0.043004937,0.10343889,0.14978139,0.061559238,0.75853926,0.99974525,0.77673215,0.91794586,0.60431796,-5.075253,63.97718,9.951334,423.5570000000004,2.5936000000000012,0.7573760045674275,4.0,3.5996283129832944,0.7111524096685229,1,0,0
CN1CCCCC1C(=O)N1CCC2(CCN(c3cncc(C#CCO)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.362962962962963,9.78,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3755969092960756,0.5766162794609876,56.22181982500574,73.51801885983626,4.624403090703924,0.5766162794609876,1.7596609709690834,320.4533507433796,3.494235182960389,5.75457099844746,0.5766162794609876,1.3384999999999994,-3.345819613583392,0.00045100399243986906,Soluble,5.1101303,3.3528328,14.681498,0,1,0,0.15845269,0.38372815,0.51135933,0.049271453,0.59191716,0.007181366,0.04572516,0.07116299,0.04833655,0.36973876,0.997334,0.81291926,0.70508784,0.23020001,-5.1176453,51.082954,7.467782,382.50800000000015,1.3384999999999994,0.7825289808194102,4.0,4.092722951176768,0.6563641165359146,1,0,0
Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(c1cncc(C#CCO)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3880597014925373,8.61,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.388439418352842,0.5802213098647653,57.38017381086968,73.34383647313219,4.611560581647158,0.5802213098647653,1.7832229752894044,335.48506076177335,3.474326814312218,5.7487943489820985,0.5802213098647653,2.16294,-4.106775131397532,7.820326199166257e-05,Moderately Soluble,15.970383,2.7044005,19.6488,0,1,0,0.13018686,0.3228743,0.77417266,0.050883662,0.54767525,0.037075162,0.062306803,0.15804848,0.021888053,0.6673645,0.9995018,0.8840248,0.8705039,0.38101488,-5.0206146,75.761154,7.0894537,394.4750000000001,2.16294,0.7863483231415633,4.0,3.3950278626908155,0.7338857930343539,1,0,0
Cc1noc(C)c1C(=O)N1CCC2(CCN(c3cncc(C#CCO)c3)CC2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3777777777777777,9.76,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.388439418352842,0.5802213098647653,57.38017381086968,73.34383647313219,4.611560581647158,0.5802213098647653,1.7832229752894044,335.48506076177335,3.474326814312218,5.7487943489820985,0.5802213098647653,2.16294,-4.106775131397533,7.820326199166241e-05,Moderately Soluble,15.236174,3.1529427,18.845446,0,1,0,0.14218491,0.3121385,0.7818209,0.049750198,0.5900138,0.05756163,0.08792422,0.20713262,0.025540743,0.7590855,0.9996948,0.88057315,0.90477276,0.42279944,-5.004633,75.85168,6.7573805,394.4750000000002,2.16294,0.7863483231415631,4.0,3.389404322375709,0.7345106308471434,1,0,0
Cc1noc(C)c1C(=O)N1CCCC2(CCN(c3cncc(C#CCO)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4090909090909091,9.45,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.387150774629747,0.5805439819605522,57.33054233364699,73.37378890201992,4.612849225370253,0.5805439819605522,1.7753523934889055,334.9785352961936,3.4749830207275707,5.750715430012935,0.5805439819605522,2.16294,-4.106775131397532,7.820326199166257e-05,Moderately Soluble,16.48763,5.2848864,15.646597,0,1,0,0.17296807,0.27597117,0.78767896,0.044180255,0.6287049,0.057833094,0.11356211,0.22475633,0.022853289,0.8487234,0.9998292,0.8681021,0.9175048,0.43340984,-4.942502,75.650185,5.617608,394.47500000000014,2.16294,0.7863483231415632,4.0,3.857582648160684,0.6824908168710351,1,0,0
CCCCCC#Cc1cncc(N2CCC3(CCCN(C(=O)c4cnoc4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5564516129032258,9.83,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.2201247955969752,0.5808502532970321,48.25384864567129,76.03368061711949,4.779875204403025,0.5808502532970321,1.2068639065843716,228.34488728474687,3.641408707940842,5.9183417008652075,0.5808502532970321,4.442520000000004,-5.94919795021278,1.1240924989596604e-06,Moderately Soluble,65.76215,58.720757,42.059032,0,2,0,0.17151439,0.26571494,0.77285445,0.03914137,0.8869977,0.5878556,0.81088465,0.8878277,0.15536904,0.9932476,0.9999981,0.67287254,0.9790858,0.8918934,-4.7003927,99.57366,9.115896,420.55700000000013,4.442520000000004,0.5284808589602007,4.0,3.9105513839026527,0.6766054017885941,2,0,0
CNC(=O)c1cccc(N2CCC3(CCN(c4cncc(C#CCO)c4)CC3)C2)c1C,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3617021276595745,9.92,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3441674958500776,0.5812908709856208,53.970351101045175,73.77140952657797,4.655832504149922,0.5812908709856208,1.602645205798634,304.4371187062113,3.5165023970181055,5.795162611281739,0.5812908709856208,2.590320000000001,-4.582788903644222,2.613431349299874e-05,Moderately Soluble,20.998543,6.8420563,36.2674,0,1,0,0.055471845,0.4711501,0.79525447,0.079213805,0.85502625,0.20156805,0.32115552,0.6632562,0.12601987,0.91304636,0.9996414,0.84804964,0.89929026,0.83041143,-5.3187904,88.07843,9.658751,418.5410000000002,2.590320000000001,0.7502722001025556,4.0,3.3075241470368812,0.7436084281070132,1,0,0
CC1(C(=O)N2CCC3(CCN(c4cncc(C#CCCC(=O)O)c4)C3)C2)CCNCC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.381294964028777,9.46,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3447278288347226,0.5826372802847491,54.826102112435116,74.07268792596287,4.655272171165278,0.5826372802847491,1.5949929195044907,306.68808108847884,3.513303101807169,5.797241240523386,0.5826372802847491,2.1164,-4.185053311590419,6.530503828711318e-05,Moderately Soluble,-12.359145,-10.594537,-3.9693546,0,1,0,0.0860151,0.2715672,0.343067,0.044536747,0.221548,0.00044691405,0.007472874,0.012535793,0.021791268,0.08296371,0.8426342,0.71921253,0.13507342,0.050432194,-5.8436694,49.311333,1.0215319,424.5450000000003,2.1164,0.7204538451121855,4.0,4.072743034723743,0.6585841072529175,1,0,0
CCNC(=O)N1CCC2(CCN(c3cncc(C#CCC4(O)CCOCC4)c3)CC2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3402777777777778,9.43,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.421239562945941,0.5836992216157371,59.87676795711578,72.77329102194669,4.5787604370540596,0.5836992216157371,1.8931677103349098,367.52766661396794,3.434709962687214,5.722810911420904,0.5836992216157371,2.3865000000000007,-4.40216458338777,3.961278863088628e-05,Moderately Soluble,17.377356,13.734285,24.53339,0,1,0,0.23698679,0.46423203,0.5259719,0.041890513,0.71937066,0.053189665,0.077599265,0.11512691,0.087125525,0.6422469,0.99909747,0.8236971,0.87058514,0.4649695,-5.2708426,63.3563,11.055348,426.5610000000004,2.3865000000000007,0.7260054756894057,4.0,3.6352975437525252,0.707189161805275,1,0,0
CNC(=O)c1ccc(CN2CCC3(CCN(c4cncc(C#CCO)c4)CC3)C2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3795620437956204,9.05,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3863663162401783,0.5848838324303017,56.9047690235996,72.9598502381384,4.613633683759822,0.5848838324303017,1.7377768390231196,340.98763268186065,3.4672613721964303,5.760005995323214,0.5848838324303017,2.2775,-4.347326912306983,4.494414134696721e-05,Moderately Soluble,2.908275,-10.197981,28.397934,0,1,0,0.040297516,0.66852474,0.5555477,0.10661165,0.8901844,0.098408535,0.09109567,0.3185667,0.42117247,0.66825855,0.99775714,0.8027498,0.7691887,0.74241877,-5.6519685,67.37918,10.793165,418.54100000000017,2.2775,0.7459583770852225,4.0,3.1376760052909862,0.7624804438565571,1,0,0
CNC(=O)c1ccc(CN2CCC3(CC2)CCN(c2cncc(C#CCO)c2)C3)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3897058823529412,9.24,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3863663162401783,0.5848838324303017,56.9047690235996,72.9598502381384,4.613633683759822,0.5848838324303017,1.7377768390231196,340.98763268186065,3.4672613721964303,5.760005995323214,0.5848838324303017,2.2775000000000007,-4.347326912306983,4.494414134696721e-05,Moderately Soluble,2.8180923,-11.634287,29.243317,0,1,0,0.045399092,0.67414504,0.5281467,0.11361109,0.8678465,0.07190071,0.07679027,0.24687965,0.4182529,0.5420703,0.9952378,0.79706913,0.70761985,0.67334336,-5.682794,64.13695,11.623175,418.5410000000001,2.2775000000000007,0.7459583770852226,4.0,3.14393292836791,0.7617852301813434,1,0,0
CC1(C(=O)N2CCC3(CCN(c4cncc(C#CCC(=O)O)c4)C3)C2)CCNCC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3597122302158273,9.77,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3396657219223014,0.5859752472683064,54.77747786080208,74.1616115813116,4.660334278077698,0.5859752472683064,1.5529384295053095,307.73522204807335,3.511822793431818,5.808845762723579,0.5859752472683064,1.7263000000000004,-3.8091548763310548,0.00015518335027196454,Soluble,-18.625162,-23.505371,4.2312512,0,1,0,0.09580751,0.28396362,0.41681653,0.048748232,0.19042966,0.00077782496,0.0074736574,0.012651429,0.01988275,0.060456343,0.82743055,0.7413867,0.13210806,0.040445067,-5.973049,45.528683,0.8426862,410.51800000000026,1.7263000000000004,0.7384565667060334,4.0,4.157361212143992,0.6491820875395564,1,0,0
CNC(=O)c1cccc(CN2CCC3(CCN(c4cncc(C#CCO)c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3897058823529412,10.16,5,KNN | KNN | DT | LGBM | ET,0.6263690502016621,4.230279378090881,5.373630949798338,1.3994391608650916,0.5865440899700652,57.77809048560865,72.60934090976582,4.600560839134909,0.5865440899700652,1.7775128316145612,354.05079769041186,3.4509344227935808,5.750187255476236,0.5865440899700652,2.2775000000000007,-4.3473269123069835,4.494414134696711e-05,Moderately Soluble,3.0465596,-9.24622,27.620886,0,1,0,0.03675304,0.66668516,0.5516466,0.101844296,0.91235036,0.12616856,0.10848155,0.35219163,0.4791228,0.7442634,0.9986984,0.8029647,0.8057044,0.76004803,-5.632648,67.889824,10.579573,418.54100000000017,2.2775000000000007,0.7459583770852225,4.0,3.177540620675602,0.7580510421471554,1,0,0
