canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal
CCCCCC#Cc1cccc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8090909090909091,6.39,0.06931836825936812,1.1730549818552225,5.930681631740632,4.7873000000000046,-6.563120894731412,2.7345074144081034e-07,Poorly Soluble,60.49314,34.79734,79.232864,0
CCCCCCC#Cc1cncc(N2CCC3(C2)CN(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.839622641509434,6.44,0.06931836825936812,1.1730549818552225,5.930681631740632,4.936600000000005,-6.588752140851332,2.5777919263762867e-07,Poorly Soluble,68.58225,38.994823,81.98311,0
CCCCCCC#Cc1ccc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)cn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8035714285714286,6.5,0.06931836825936812,1.1730549818552225,5.930681631740632,4.5724000000000045,-6.495531588073545,3.1949819718120263e-07,Poorly Soluble,60.901085,32.59473,72.786545,0
CCCCCCC#Cc1cccc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7565217391304347,6.68,0.06931836825936812,1.1730549818552225,5.930681631740632,4.572400000000004,-6.495531588073544,3.194981971812033e-07,Poorly Soluble,68.17063,39.114548,74.36763,0
CCCCCCC#Cc1cc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)ccn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8035714285714286,6.79,0.06931836825936812,1.1730549818552225,5.930681631740632,4.572400000000004,-6.495531588073544,3.194981971812033e-07,Poorly Soluble,57.42281,29.499369,75.79617,0
CCCCCCC#Cc1ccc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)cc1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8035714285714286,6.82,0.06931836825936812,1.1730549818552225,5.930681631740632,5.177400000000005,-6.937709811083209,1.1542242351590265e-07,Poorly Soluble,63.570263,33.174618,84.73521,0
CCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9696969696969696,3.94,0.06931836825936812,1.1730549818552225,5.930681631740632,4.542100000000004,-6.296161766652846,5.056362867679993e-07,Poorly Soluble,53.203346,31.748974,66.192604,0
CCCCCCC#Cc1cncc(N2CC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9019607843137256,4.95,0.06931836825936812,1.1730549818552225,5.930681631740632,4.542100000000004,-6.292710221086888,5.096708307008748e-07,Poorly Soluble,58.473034,35.22146,68.79863,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8,5.98,0.06931836825936812,1.1730549818552225,5.930681631740632,4.327200000000004,-6.228333665370658,5.91107316114001e-07,Poorly Soluble,57.300884,31.734425,65.74093,0
CCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8773584905660378,6.46,0.06931836825936812,1.1730549818552225,5.930681631740632,4.932200000000004,-6.673963433946281,2.1185395012451232e-07,Poorly Soluble,45.2037,20.000607,70.16181,0
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CCCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.8839285714285714,6.03,0.06931836825936813,1.1730549818552225,5.930681631740632,4.430500000000004,-6.596130130591295,2.534369126563081e-07,Poorly Soluble,38.014305,17.212048,75.68773,0
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CCC2(CCCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.8672566371681416,6.79,0.06931836825936813,1.1730549818552225,5.930681631740632,4.430500000000004,-6.596130130591295,2.534369126563081e-07,Poorly Soluble,38.939373,17.734137,76.25711,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)Oc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8468468468468469,6.2,0.0874191318046657,1.2229793718707211,5.9125808681953345,4.9310000000000045,-6.863471334164651,1.3693947730293666e-07,Poorly Soluble,80.71167,47.8095,70.13717,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,1.0,6.57,0.09124276396420695,1.233794312632066,5.908757236035793,4.932200000000004,-6.6705118883803225,2.135443629597821e-07,Poorly Soluble,57.392174,32.903385,72.75162,0
CCCCCCC#Cc1cncc(N2CC3(CCN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9411764705882352,5.12,0.09124276396420695,1.233794312632066,5.908757236035793,4.932200000000004,-6.6705118883803225,2.135443629597821e-07,Poorly Soluble,51.55963,24.942698,71.875336,0
CCCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.971153846153846,5.01,0.10934352750950453,1.2863037255884227,5.8906564724904955,4.962500000000006,-6.870339937323366,1.3479074157804362e-07,Poorly Soluble,64.70301,34.863396,67.630196,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8468468468468469,5.93,0.10934352750950453,1.2863037255884227,5.8906564724904955,4.501300000000004,-6.528279910503743,2.9629211187261286e-07,Poorly Soluble,61.5768,33.54726,59.97127,0
CCCCCCC#Cc1ccnc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8,6.03,0.1609336930826308,1.4485506758264404,5.83906630691737,4.932200000000004,-6.6705118883803225,2.135443629597821e-07,Poorly Soluble,63.213287,33.224674,86.334595,0
CCCCCCC#Cc1ccc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)nc1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8,6.36,0.1609336930826308,1.4485506758264404,5.83906630691737,4.932200000000004,-6.6705118883803225,2.135443629597821e-07,Poorly Soluble,63.516857,33.997772,79.94921,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9074074074074074,4.75,0.1790344566279284,1.5101999676463347,5.820965543372072,4.962500000000005,-6.873791482889325,1.3372374080836295e-07,Poorly Soluble,59.275715,30.320148,67.05016,0
CCCCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9439252336448598,5.62,0.1790344566279284,1.5101999676463347,5.820965543372072,5.352600000000006,-7.24535039582137,5.6839415618500044e-08,Poorly Soluble,68.2045,35.63614,73.58236,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)Nc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8468468468468469,5.89,0.1790344566279284,1.5101999676463347,5.820965543372072,4.964100000000005,-6.88151267936965,1.313673141282545e-07,Poorly Soluble,61.805756,33.882763,75.88231,0
CCCCCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9181818181818182,6.3,0.1790344566279284,1.5101999676463347,5.820965543372072,5.742700000000006,-7.6205474167023075,2.395811158426762e-08,Poorly Soluble,71.57143,36.458195,79.65732,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1C,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7894736842105263,8.02,0.1790344566279284,1.5101999676463347,5.820965543372072,4.880820000000005,-6.813211554462121,1.537405553569516e-07,Poorly Soluble,70.673965,37.917576,68.88418,0
CCCCCCC#Cc1cc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)cnc1C,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8053097345132744,8.05,0.1790344566279284,1.5101999676463347,5.820965543372072,4.880820000000004,-6.813211554462121,1.537405553569516e-07,Poorly Soluble,66.29872,36.046074,69.486275,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9056603773584906,4.74,0.1790344566279284,1.5101999676463347,5.820965543372072,5.322300000000006,-7.0485523502980785,8.942267344366032e-08,Poorly Soluble,49.141968,20.95167,76.60899,0
CCCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9705882352941176,5.0,0.1790344566279284,1.5101999676463347,5.820965543372072,5.322300000000006,-7.045100804732121,9.013618968852817e-08,Poorly Soluble,61.062706,33.691166,78.26966,0
CCCCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9428571428571428,5.62,0.1790344566279284,1.5101999676463347,5.820965543372072,5.712400000000007,-7.419909153981943,3.8026893291811906e-08,Poorly Soluble,64.39034,34.289368,83.965805,0
CCCCCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.9166666666666666,6.29,0.1790344566279284,1.5101999676463347,5.820965543372072,6.102500000000007,-7.794919612479945,1.6035421774441343e-08,Poorly Soluble,67.7249,35.084927,89.75787,0
