SMILES,SMILES_state,Scaffold,R-groups,NLL
*C(CCCNC(=O)C(CCC)N(C)CCCCC(C(N)=O)C(C)C(N)CCC(=O)NCCNCCC(CC)(CCCCNCCCCOc1c(C#CC(C)(C)CC#N)cc(OC)c(OC2CCCC2)c1C#N)C(N)=O)C(N)=O,0,C1N(c2cncc(C#CCCCCCC)c2)CC2(CN(Cc3cc([N+]([O-])=O)cc([N+](=O)[O-])c3)C2)C1,N#CCC(C)(C)C#Cc1cc(OC)c(OC2CCCC2)c(C#N)c1OCCCCNCCCCC(C(=O)N)(CC)CCNCCNC(=O)CCC(N)C(C)C(C(N)=O)CCCCN(C)C(CCC)C(=O)NCCCC(C(=O)N)*,72.86
c12n(C)cc(-c3nc(NC(CC)C(F)(F)F)sc3)nc1c(C#N)c(C(C)(C)C)s2)COC(=O)CC1CC1C(=O)NC(C)C(C(F)(F)F)O*,0,c1ncc(N2CCC3(C2)CN(C(=O)OC(C)(C)C)C3)cc1N1CC(OCCCCCC)C1,c12n(C)cc(-c3nc(NC(CC)C(F)(F)F)sc3)nc1c(C#N)c(C(C)(C)C)s2)COC(=O)CC1CC1C(=O)NC(C)C(C(F)(F)F)O*,54.16
CCC(CC)NC(=O)C(C(C)CC)C(NC(C(=O)O)CCCCC(=O)N)C(NC(C(=O)O)CCC(=O)NC(C(O)=O)C(CC)C)C(=O)NCC(=O)NCC(C(N)=O)CC#CC(C)C(NCCCC)=O)CCCC(NCCCC(C)C)=O,0,C(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)=O,CCC(CC)NC(=O)C(C(C)CC)C(NC(C(=O)O)CCCCC(=O)N)C(NC(C(=O)O)CCC(=O)NC(C(O)=O)C(CC)C)C(=O)NCC(=O)NCC(C(N)=O)CC#CC(C)C(NCCCC)=O)CCCC(NCCCC(C)C)=O,77.99
c1(N)ncnc2[nH]cc(CN3CC(C)N(C(C4C(O)CC(C(=O)O)C4)=O)CC3C(N)=O)c12)CCNC(CCCCC1C2C(NC(=O)N2)CS1)=O,0,C(c1cncc(N2CC3(CNC3)CC2)c1)#Cc1ccccc1,c1(N)ncnc2[nH]cc(CN3CC(C)N(C(C4C(O)CC(C(=O)O)C4)=O)CC3C(N)=O)c12)CCNC(CCCCC1C2C(NC(=O)N2)CS1)=O,51.86
C(NC(C(Cc1ccc(Cl)cc1)NC(=O)c1cnn(CCC2CC2)c1C(=O)N(C)C)=O)(C(C)C)C(=O)CCC(=O)N1CCCC1C(=O)NC(C(=O)N)CCCC(=O)NC(CC(C)C)C(CC(C(C)C)C(N1CCCC1)=O)=O)C(C(*)=O)C,0,C12(CN(C(=O)OC(C)(C)C)C1)CN(c1cccc(Br)n1)CC2,C(NC(C(Cc1ccc(Cl)cc1)NC(=O)c1cnn(CCC2CC2)c1C(=O)N(C)C)=O)(C(C)C)C(=O)CCC(=O)N1CCCC1C(=O)NC(C(=O)N)CCCC(=O)NC(CC(C)C)C(CC(C(C)C)C(N1CCCC1)=O)=O)C(C(*)=O)C,86.58
n1c(C(=O)N)cc(C)c(C#Cc2cnc(N)c(C#N)c2OC)c1CCCC(C)NC(CCC(C)C)C(NC(CCCC)C(=O)OCCCCOC(=O)CCC(=O)N(CCC)CCC)=O)CCCC(NO)=O,0,c1c(-c2ccc(F)cc2)cc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cn1,n1c(C(=O)N)cc(C)c(C#Cc2cnc(N)c(C#N)c2OC)c1CCCC(C)NC(CCC(C)C)C(NC(CCCC)C(=O)OCCCCOC(=O)CCC(=O)N(CCC)CCC)=O)CCCC(NO)=O,73.76
C(O)C1CCCN1c1ncc(C#Cc2cnc(N)nc2)c(CCC)c1C(=O)NCc1oc(C(C)(C)C(CCC(=O)C(F)(F)F)(C(F)(F)F)NC(CCC(C(F)(F)F)(C(F)(F)F)O)=O)c(=O)n1-c1cc(F)cc(F)c1CC(C(=O)O)CCc1cc(F)cc(F)c1OC,0,C(OC(C)(C)C)(N1CC2(CCN(c3cc(Br)cnc3)C2)C1)=O,C(O)C1CCCN1c1ncc(C#Cc2cnc(N)nc2)c(CCC)c1C(=O)NCc1oc(C(C)(C)C(CCC(=O)C(F)(F)F)(C(F)(F)F)NC(CCC(C(F)(F)F)(C(F)(F)F)O)=O)c(=O)n1-c1cc(F)cc(F)c1CC(C(=O)O)CCc1cc(F)cc(F)c1OC,95.98
*CCC1CN(C(=O)CC2CC(C#N)CN2C(O)C2CCN(S(C)(=O)=O)CC2)C1,0,c1c(C#Cc2cc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)cnc2)cccc1,CS(=O)(=O)N1CCC(C(N2CC(C#N)CC2CC(=O)N2CC(CC*)C2)O)CC1,39.26
C(c1scnc1)(=O)NCc1sc(C2CC2)nc1C(C)C1CCN(C(CCC2CCCC2)=O)CC1C(=O)CCC(C(=O)O)(C)C#N)Oc1ccc(C#CC(CC)C(C)C)cc1CCC(C)C(C)C,0,c1cc(CCCOC2CN(c3cc(N4CCC5(CN(C(=O)OC(C)(C)C)C5)C4)cnc3)C2)ccc1,C(c1scnc1)(=O)NCc1sc(C2CC2)nc1C(C)C1CCN(C(CCC2CCCC2)=O)CC1C(=O)CCC(C(=O)O)(C)C#N)Oc1ccc(C#CC(CC)C(C)C)cc1CCC(C)C(C)C,63.93
*CC1CC1,0,c1c(C#CCCCCCC)cncc1N1CCC2(CN(C(CCc3c4c(cccc4)[nH]c3)=O)C2)C1,C(*)C1CC1,9.84
C(C1CN(C(=O)OC(C)(C)C)CCC1)(NC(C(C)(C)C)C(=O)O)=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)c1nc(Cl)c(N(C)C)nc1NCC(O)=O,0,[O-][N+](=O)c1cc(C(N2CC3(CN(c4cc(C#CCCCCCC)cnc4)CC3)C2)=O)cc([N+]([O-])=O)c1,C(C1CN(C(=O)OC(C)(C)C)CCC1)(NC(C(C)(C)C)C(=O)O)=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)c1nc(Cl)c(N(C)C)nc1NCC(O)=O,47.52
*C(C)(C)C(=O)O,0,c1c2c(cc([N+]([O-])=O)c1C(=O)N1CC3(CN(c4cc(C#CCCCCCC)cnc4)CC3)C1)OCO2,*C(C)(C(O)=O)C,6.51
C#CC1CCCN1c1ncc(C(=O)N(C)CC(C)(C)CC(C)C)c(C(NCC2CCC(C#CC#CC#CC#CC#CCCCCCCCC)CC2)NC(CC)C(=O)NCC#CC#CCCCCCC#CCN(C)C(=O)CCCOC(=O)c2ccc(CCCC)cc2)c1N,0,C12(CN(c3cncc(C#CCCCCCC)c3)CC1)CN(C(=O)c1ccc3c(c1)OCO3)C2,C(C)(CC(C)C)(C)CN(C)C(=O)c1cnc(N2C(C#C)CCC2)c(N)c1C(NCC1CCC(C#CC#CC#CC#CC#CCCCCCCCC)CC1)NC(CC)C(=O)NCC#CC#CCCCCCC#CCN(C)C(=O)CCCOC(c1ccc(CCCC)cc1)=O,88.03
C(N)(C1CCN(C(=O)CC#N)CC1)CCC#CC#CCCC(N)C(C(=O)NCC#C)C#CCCCCC#CC#CCC(C)C(=O)NCCC#CCCCCn1cc(CO)c(=O)n(C)c1=O)C(CCCCN)NC(=O)C#CCCCCC#N,0,C1N(c2cncc(C#CCCCCCC)c2)CC2(CN(Cc3cc([N+]([O-])=O)cc([N+](=O)[O-])c3)C2)C1,C(N)(C1CCN(C(=O)CC#N)CC1)CCC#CC#CCCC(N)C(C(=O)NCC#C)C#CCCCCC#CC#CCC(C)C(=O)NCCC#CCCCCn1cc(CO)c(=O)n(C)c1=O)C(CCCCN)NC(=O)C#CCCCCC#N,80.79
CC12C(=O)NC(C3CCC(C)C(C(C)C)C3)C1=CC(C)C2C(=O)CCC(=O)CCCC(=O)OCCOCCOC(CCCCC(=O)NC(C(=O)O)CCC(=O)O)=O)CCCC(C(O)=O)NC(=O)CCC(C)C,0,c1ncc(N2CCC3(C2)CN(C(=O)OC(C)(C)C)C3)cc1N1CC(OCCCCCC)C1,CC12C(=O)NC(C3CCC(C)C(C(C)C)C3)C1=CC(C)C2C(=O)CCC(=O)CCCC(=O)OCCOCCOC(CCCCC(=O)NC(C(=O)O)CCC(=O)O)=O)CCCC(C(O)=O)NC(=O)CCC(C)C,72.61
C1(CC(NC2CC2)=O)CCCC(CCC(OC)=O)N1C(CN(Cc1ccccc1)C(=O)OC(C(=O)CC)C(C(C)C)NC(=O)CCC(=O)N)C(NC(C(=O)OC)C(CC)C)=O)C(OC(C)C)=O)CC(C)C(NC(C(N)=O)CCCCN)C(=O)NCCC(C)C,0,C(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)=O,C1(CC(NC2CC2)=O)CCCC(CCC(OC)=O)N1C(CN(Cc1ccccc1)C(=O)OC(C(=O)CC)C(C(C)C)NC(=O)CCC(=O)N)C(NC(C(=O)OC)C(CC)C)=O)C(OC(C)C)=O)CC(C)C(NC(C(N)=O)CCCCN)C(=O)NCCC(C)C,95.63
c1cccc(-c2nccc(C(=O)Nc3ccc(C)c(Nc4cc(NC(C)=O)c(C)c3)c3CC4CCCC(=O)N(C)C4)c3c2)c1CNC(=O)CCC(NC(CCC(=O)O)C(=O)NCC(C)CCCC(C)C(NC(C(C)CC)C(=O)N1CC(C(NCCCC(C)C)=O)CCC1)=O)=O,0,C(c1cncc(N2CC3(CNC3)CC2)c1)#Cc1ccccc1,c1cccc(-c2nccc(C(=O)Nc3ccc(C)c(Nc4cc(NC(C)=O)c(C)c3)c3CC4CCCC(=O)N(C)C4)c3c2)c1CNC(=O)CCC(NC(CCC(=O)O)C(=O)NCC(C)CCCC(C)C(NC(C(C)CC)C(=O)N1CC(C(NCCCC(C)C)=O)CCC1)=O)=O,92.79
O=C(N1Cc2c(ccc(S(=O)(N)=O)c2)CC1)CCCCC(=O)OCCCc1ccc(F)c(C(C2CC2)=O)c1C(OC(C)(C)C)=O)CCC(=O)NCCCCC(C(=O)O)NC(=O)c1ccc(N(CC#C)C)cc1,0,C12(CN(C(=O)OC(C)(C)C)C1)CN(c1cccc(Br)n1)CC2,O=C(N1Cc2c(ccc(S(=O)(N)=O)c2)CC1)CCCCC(=O)OCCCc1ccc(F)c(C(C2CC2)=O)c1C(OC(C)(C)C)=O)CCC(=O)NCCCCC(C(=O)O)NC(=O)c1ccc(N(CC#C)C)cc1,72.18
*C(C)(CC=C)C(=O)CC1CCN(C(=O)CCc2cc(C(=O)NC(CC)C(N)=O)ccc2OCCC2CC2)CC1,0,c1c(-c2ccc(F)cc2)cc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cn1,c1c(C(=O)NC(C(=O)N)CC)ccc(OCCC2CC2)c1CCC(N1CCC(CC(C(*)(CC=C)C)=O)CC1)=O,50.61
C(#CC(C)(C)C)COc1c(C(C)(C(F)(F)F)O)c(OCCCC(C(O)=O)C(O)=O)c(F)c(C)c1CCC(C)C(NC(C(=O)O)CCC(N)=O)=O)CCCC1CCCCC1C(NC(CC(O)=O)C(=O)NC(C(C)CC)C(=O)CCCc1nnn[nH]1)=O,0,C(OC(C)(C)C)(N1CC2(CCN(c3cc(Br)cnc3)C2)C1)=O,C(#CC(C)(C)C)COc1c(C(C)(C(F)(F)F)O)c(OCCCC(C(O)=O)C(O)=O)c(F)c(C)c1CCC(C)C(NC(C(=O)O)CCC(N)=O)=O)CCCC1CCCCC1C(NC(CC(O)=O)C(=O)NC(C(C)CC)C(=O)CCCc1nnn[nH]1)=O,86.42
C(=O)(C)N1CCc2c1cc(-c1c(C(=O)NCC#N)ncc(C(=O)NC3CC3)c1)cc2C(=O)CCCC(=O)NCCCC(=O)N1CCC(CCCC(OCC)=O)CC1C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)OC1CC2CC(CC2)C1C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(C(NCC(C)C)=O)(=O)*,0,c1c(C#Cc2cc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)cnc2)cccc1,C(=O)(C)N1CCc2c1cc(-c1c(C(=O)NCC#N)ncc(C(=O)NC3CC3)c1)cc2C(=O)CCCC(=O)NCCCC(=O)N1CCC(CCCC(OCC)=O)CC1C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)OC1CC2CC(CC2)C1C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(C(NCC(C)C)=O)(=O)*,106.19
C(C)(C)(OC(=O)N1C(c2ccc(F)cc2F)CN(C(=O)CCC(O)=O)C(C(C)C)C1)C(=O)NC1C(O)CC(C(=O)CCC)C1C(=O)CCC(=O)CCC#Cc1ccc(OCCCC#C)c(C#CCC(O)C(C(CO)O)NC(CCCC#C)=O)c1CCNC(=O)C(C)(C)COC(=O)CCC(C(O)=O)NC(=O)CCC(O)=O)c1ccc(OCCCCC(C#N)NC(=O)CCC2CCC(CCCC#C)C2O)cc1C(=O)NC1C(O),0,c1cc(CCCOC2CN(c3cc(N4CCC5(CN(C(=O)OC(C)(C)C)C5)C4)cnc3)C2)ccc1,C(C)(C)(OC(=O)N1C(c2ccc(F)cc2F)CN(C(=O)CCC(O)=O)C(C(C)C)C1)C(=O)NC1C(O)CC(C(=O)CCC)C1C(=O)CCC(=O)CCC#Cc1ccc(OCCCC#C)c(C#CCC(O)C(C(CO)O)NC(CCCC#C)=O)c1CCNC(=O)C(C)(C)COC(=O)CCC(C(O)=O)NC(=O)CCC(O)=O)c1ccc(OCCCCC(C#N)NC(=O)CCC2CCC(CCCC#C)C2O)cc1C(=O)NC1C(O),120.25
C(NCC(F)(F)F)(C1(C#N)CCN(C)CC1)=O)C1CC1c1ccc(Br)c(OCCCCO)c1CCCN1CCC(CCCC#C)(NC(=O)CCC2CCC(CNC(=O)CCC#C)CC2)CC1CCCC#CC#N,0,c1c(C#CCCCCCC)cncc1N1CCC2(CN(C(CCc3c4c(cccc4)[nH]c3)=O)C2)C1,C(NCC(F)(F)F)(C1(C#N)CCN(C)CC1)=O)C1CC1c1ccc(Br)c(OCCCCO)c1CCCN1CCC(CCCC#C)(NC(=O)CCC2CCC(CNC(=O)CCC#C)CC2)CC1CCCC#CC#N,62.28
c1cc(F)ccc1C#CCN1CCN(CC(NC(C(O)CN)C(=O)CCCC(O)=O)=O)C1C(N)=O)CCS(=O)(=O)N1CCC(CCCC(N2CCCCC2C(=O)Nc2c(C(NC(CC3CCCCC3)C(N)=O)=O)ccc(CCCCC(C(=O)O)C(N)=O)c2)CC(C(=O)O)(C)C)c1-c1ccc(CCCC#C)cc1C(Cl)(n1nnnc1)CCCCO,0,[O-][N+](=O)c1cc(C(N2CC3(CN(c4cc(C#CCCCCCC)cnc4)CC3)C2)=O)cc([N+]([O-])=O)c1,c1cc(F)ccc1C#CCN1CCN(CC(NC(C(O)CN)C(=O)CCCC(O)=O)=O)C1C(N)=O)CCS(=O)(=O)N1CCC(CCCC(N2CCCCC2C(=O)Nc2c(C(NC(CC3CCCCC3)C(N)=O)=O)ccc(CCCCC(C(=O)O)C(N)=O)c2)CC(C(=O)O)(C)C)c1-c1ccc(CCCC#C)cc1C(Cl)(n1nnnc1)CCCCO,129.82
C(#CCN(C)C)c1c(OC)nc(C)nc1OCCN1CC(C#CC)(C(O)=O)C(CCC(=O)O)(C#Cc2ccc(Cl)c(CC(NC(CCCCN)C(O)=O)C(O)=O)c2)C1CCCC#CC#CCCCOc1ccc(CCC(O)(CC)CC#CC#CC#CC(=O)N)cc1C(=O)NCCN(C)CC(O)CCC(O)C(N)Cc1ccc(OCCOCCOC2CCCCO2)c(C(C)(C(=O)O)C)c1OCCOCCOCC#CCOCCOCCOCCNC(=O)c1oc(=O),0,c1c2c(cc([N+]([O-])=O)c1C(=O)N1CC3(CN(c4cc(C#CCCCCCC)cnc4)CC3)C1)OCO2,C(#CCN(C)C)c1c(OC)nc(C)nc1OCCN1CC(C#CC)(C(O)=O)C(CCC(=O)O)(C#Cc2ccc(Cl)c(CC(NC(CCCCN)C(O)=O)C(O)=O)c2)C1CCCC#CC#CCCCOc1ccc(CCC(O)(CC)CC#CC#CC#CC(=O)N)cc1C(=O)NCCN(C)CC(O)CCC(O)C(N)Cc1ccc(OCCOCCOC2CCCCO2)c(C(C)(C(=O)O)C)c1OCCOCCOCC#CCOCCOCCOCCNC(=O)c1oc(=O),161.29
Clc1cc2[nH]c(C(=O)O)c(CCCNC(C3CC3)=O)c2cc1C(NC1CC2CCCCC2CC1)=O)CCCC#C,0,C12(CN(c3cncc(C#CCCCCCC)c3)CC1)CN(C(=O)c1ccc3c(c1)OCO3)C2,Clc1cc2[nH]c(C(=O)O)c(CCCNC(C3CC3)=O)c2cc1C(NC1CC2CCCCC2CC1)=O)CCCC#C,40.13
*C(C)(C)C(=O)O,0,C1N(c2cncc(C#CCCCCCC)c2)CC2(CN(Cc3cc([N+]([O-])=O)cc([N+](=O)[O-])c3)C2)C1,*C(C)(C)C(O)=O,6.67
*C(=O)C(CC(O)C(CC(C)C)NC(=O)CCCOCCOCC#Cc1c(-c2ccc(F)c(-c3nc(C(F)(F)F)cs3)c2C(=O)N2CCC(CC(C)(C)C3CC3)CC2)ccnc1N)C(C)C,0,c1ncc(N2CCC3(C2)CN(C(=O)OC(C)(C)C)C3)cc1N1CC(OCCCCCC)C1,c1cc(F)c(-c2nc(C(F)(F)F)cs2)c(C(N2CCC(CC(C3CC3)(C)C)CC2)=O)c1-c1ccnc(N)c1C#CCOCCOCCCC(=O)NC(CC(C)C)C(O)CC(C(C)C)C(=O)*,54.73
*C(=O)OCC,0,C(N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1)(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)=O,*C(=O)OCC,7.51
O1CCC(COc2ncc(C(=O)NCC)c(OCCCN(C)CCC(S(=O)(=O)C)C)c2C#CCNC(=O)CCCCC2CCCCC2)CC1CNC(C2CC1CC2C(=O)N1CC(O)C(N)Cc1cc(CO)c(OC)c(COCCN(CCN)S(=O)(=O)NC(CC(C)C)C(=O)NCCCCC(N)C(=O)CCC(NCCOCCOCCOCC#C)=O)c1)=O)C(NC(=O)OC(C)(C)C)CC(C)C,0,C(c1cncc(N2CC3(CNC3)CC2)c1)#Cc1ccccc1,O1CCC(COc2ncc(C(=O)NCC)c(OCCCN(C)CCC(S(=O)(=O)C)C)c2C#CCNC(=O)CCCCC2CCCCC2)CC1CNC(C2CC1CC2C(=O)N1CC(O)C(N)Cc1cc(CO)c(OC)c(COCCN(CCN)S(=O)(=O)NC(CC(C)C)C(=O)NCCCCC(N)C(=O)CCC(NCCOCCOCCOCC#C)=O)c1)=O)C(NC(=O)OC(C)(C)C)CC(C)C,135.6
*C(O)(c1cccc2cc(C#N)ccc12)C(F)(F)F,0,C12(CN(C(=O)OC(C)(C)C)C1)CN(c1cccc(Br)n1)CC2,*C(c1c2ccc(C#N)cc2ccc1)(C(F)(F)F)O,22.52
*C#CC#Cc1nnnn1-c1ccc(S(=O)(=O)N2CC(C)(C)CCC2C(N)=O)c2cccc(NC(=O)C3NCC4CC43)c12,0,c1c(-c2ccc(F)cc2)cc(N2CCC3(CN(C(=O)OC(C)(C)C)C3)C2)cn1,C12C(C1)CNC2C(=O)Nc1c2c(c(S(=O)(N3CC(C)(C)CCC3C(N)=O)=O)ccc2-n2nnnc2C#CC#C*)ccc1,63.0
c1c(Cl)c(C(c2ccccc2)C#N)cc(Cl)c1CS(=O)(N1CCN(C(CCCC(=O)C(NC(CCCN=C(N)N)C(C)C)=O)C(CC)C)=NC1=O)C(N1C(C(O)=O)CCC1C(NCC(C(O)C(=O)N)NC(=O)CCC(=O)NCC(C(F)(F)F)(Br)CC*)=O)=O,0,C(OC(C)(C)C)(N1CC2(CCN(c3cc(Br)cnc3)C2)C1)=O,c1c(Cl)c(C(c2ccccc2)C#N)cc(Cl)c1CS(=O)(N1CCN(C(CCCC(=O)C(NC(CCCN=C(N)N)C(C)C)=O)C(CC)C)=NC1=O)C(N1C(C(O)=O)CCC1C(NCC(C(O)C(=O)N)NC(=O)CCC(=O)NCC(C(F)(F)F)(Br)CC*)=O)=O,95.21
*c1cc(F)ccc1N1CCN(S(=O)(=O)CC2CCC(CC(=O)O)CC2)CC1,0,c1c(C#Cc2cc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)cnc2)cccc1,O=C(O)CC1CCC(CS(=O)(N2CCN(c3c(*)cc(F)cc3)CC2)=O)CC1,28.33
C1C(CC#N)CCC(C#N)N1C(CC1C2C(OC1CCOC(C)=O)OC2)=O)OC(=O)CCC(=O)CCC(=O)C(=O)OC(C)c1ccc(Cl)cc1,0,c1cc(CCCOC2CN(c3cc(N4CCC5(CN(C(=O)OC(C)(C)C)C5)C4)cnc3)C2)ccc1,C1C(CC#N)CCC(C#N)N1C(CC1C2C(OC1CCOC(C)=O)OC2)=O)OC(=O)CCC(=O)CCC(=O)C(=O)OC(C)c1ccc(Cl)cc1,58.51
N#CCCCNc1cc(C)c(C#CCNC(=O)C)cc1CC12CC3CC(CC(C1)C3)C2NC(=O)CCC(=O)NCCNC(=O)CCCCC#N)CCCC1CCC(C(=O)C#N)N(C(=O)CCC(C(=O)N)CCCCNC(CCCOCCCCNC(CCCCC#C)=O)C(=O)CCC2CCN(C(=O)CCC(C(=O)N)C(=O)NCC#CCOCCOCCOCCN)CC2CCCOc2cc(OC)c(C#CCNC(=O)C)cc2C)C1CCCC#C,0,c1c(C#CCCCCCC)cncc1N1CCC2(CN(C(CCc3c4c(cccc4)[nH]c3)=O)C2)C1,N#CCCCNc1cc(C)c(C#CCNC(=O)C)cc1CC12CC3CC(CC(C1)C3)C2NC(=O)CCC(=O)NCCNC(=O)CCCCC#N)CCCC1CCC(C(=O)C#N)N(C(=O)CCC(C(=O)N)CCCCNC(CCCOCCCCNC(CCCCC#C)=O)C(=O)CCC2CCN(C(=O)CCC(C(=O)N)C(=O)NCC#CCOCCOCCOCCN)CC2CCCOc2cc(OC)c(C#CCNC(=O)C)cc2C)C1CCCC#C,141.29
N#Cc1nccnc1N1CCC(CCCCC#CCOC(Cn2cc(-c3cc(Cl)ccc3)c(=O)[nH]2)=O)C(COc2cn(C)c(C3CCN(C(CC#C)C(=O)N(C)CCNC(=O)OC(C)(C)C)CC3)c2)C1=O)C(=O)OC(C)(C)C,0,[O-][N+](=O)c1cc(C(N2CC3(CN(c4cc(C#CCCCCCC)cnc4)CC3)C2)=O)cc([N+]([O-])=O)c1,N#Cc1nccnc1N1CCC(CCCCC#CCOC(Cn2cc(-c3cc(Cl)ccc3)c(=O)[nH]2)=O)C(COc2cn(C)c(C3CCN(C(CC#C)C(=O)N(C)CCNC(=O)OC(C)(C)C)CC3)c2)C1=O)C(=O)OC(C)(C)C,87.5
