canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccco4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,1,0.6428571428571429,4.31,0.14309350906068175,1.3902519377064948,5.856906490939318,4.739100000000004,-6.071446233346612,8.4830839847791e-07,Poorly Soluble,67.51123,64.2388,52.541527,0
N#Cc1cc(C(=O)N2CCC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc([N+](=O)[O-])c1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.7457627118644068,6.22,0.18506948314187452,1.5313324412581106,5.814930516858126,4.003880000000003,-6.0694211211853055,8.522732916152537e-07,Poorly Soluble,35.834766,30.047077,67.16007,0
CCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc([N+](=O)[O-])cc(S(C)(=O)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6694214876033058,10.58,0.18823208241053077,1.5425245416545272,5.811767917589469,3.6776000000000026,-5.964898381518913,1.084180566550978e-06,Moderately Soluble,41.018524,23.788809,50.49254,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C)o4)C3=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,1,0.5677966101694916,16.79,0.26274656065761115,1.831245458546708,5.737253439342389,4.184020000000003,-5.74719815888007,1.789789026908689e-06,Moderately Soluble,93.38423,86.11098,60.14039,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc(NC(C)C)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7131147540983607,12.37,0.27602377507425224,1.88809470837222,5.723976224925748,5.874600000000006,-7.623204174665261,2.381199733832002e-08,Poorly Soluble,70.052635,39.23121,110.09261,0
Cc1c(C#Cc2ccccc2)cncc1N1CCC2(CC1)CN(C(=O)c1cc(C#N)cc([N+](=O)[O-])c1)C2,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.6046511627906976,11.8,0.2787898177464073,1.9001584518798558,5.721210182253593,4.312300000000003,-6.385181049716164,4.1192575870822206e-07,Poorly Soluble,48.35911,36.35928,75.53609,0
CC(C)(O)c1ccc(C#Cc2cncc(N3CCC4(CC3)CN(C(=O)c3cc(C#N)cc([N+](=O)[O-])c3)C4)c2)cc1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.5735294117647058,9.12,0.2968905812917049,1.9810278511068768,5.703109418708295,4.2312800000000035,-6.59744823982719,2.5266888285267315e-07,Poorly Soluble,26.314342,11.439354,79.349464,0
CCCCCC#Cc1cncc(N2CCC(NC(=O)c3cc(NCCO)cc([N+](=O)[O-])c3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5227272727272727,10.51,0.33284385720598486,2.152007879772465,5.667156142794015,3.7246000000000015,-5.784748469671608,1.6415402287643038e-06,Moderately Soluble,31.234806,26.108982,82.277756,0
Cc1ccc(C(=O)N2CC3(CCN(c4cncc(C#Cc5ccccc5F)c4)C3)C2)cc1[N+](=O)[O-],O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.608,6.08,0.33982550368263736,2.186882774046134,5.660174496317363,4.189620000000003,-6.166839432900748,6.81021098872562e-07,Poorly Soluble,59.28418,50.8757,65.23089,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(c2ccccc2)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6343283582089553,13.43,0.36658151041012876,2.3258489710736945,5.633418489589872,6.911700000000009,-8.767815874239043,1.7068058619725553e-09,Poorly Soluble,67.43762,27.152668,97.05162,0
CC1CCCCC1c1cncc(N2CCC3(CC2)CN(Cc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5348837209302325,13.67,0.3938798997380287,2.4767370434011426,5.606120100261971,5.294100000000006,-6.962611920134484,1.0899035818977998e-07,Poorly Soluble,64.17424,25.538742,44.9182,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6290322580645161,6.77,0.3938798997380287,2.4767370434011426,5.606120100261971,5.444400000000006,-7.037723278970603,9.168044677653183e-08,Poorly Soluble,69.747986,53.87082,65.48451,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc(S(C)(=O)=O)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.725,8.73,0.3938798997380287,2.4767370434011426,5.606120100261971,4.457800000000004,-6.714717189266738,1.928780518055376e-07,Poorly Soluble,49.357338,27.561436,64.6268,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(-c4nnc(C)o4)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6434108527131783,11.11,0.3938798997380287,2.4767370434011426,5.606120100261971,5.022620000000005,-7.121761004673809,7.555078746171241e-08,Poorly Soluble,50.16863,26.253012,53.015663,0
O=C(c1ccc([N+](=O)[O-])cc1)N1CC2(CCN(c3cccc(-c4nnc(C5CC5)o4)c3)CC2)C1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.363013698630137,13.27,0.41173241210701106,2.5806696368421287,5.588267587892989,4.264800000000004,-6.136866621842648,7.296815716790727e-07,Poorly Soluble,49.40896,35.10419,25.654766,0
N#Cc1cc(C(=O)N2CC3(CCN(c4cncc(-c5cccc(F)c5)c4)CC3)C2)cc([N+](=O)[O-])c1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.5227272727272727,8.38,0.41173241210701106,2.5806696368421287,5.588267587892989,4.410180000000004,-6.333506012419681,4.639743666264542e-07,Poorly Soluble,44.2817,31.98613,35.157265,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc5occc5c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,1,0.6446280991735537,7.97,0.4535223208216374,2.8413342132821975,5.546477679178363,6.282400000000007,-7.6663224834846035,2.156142780111741e-08,Poorly Soluble,59.988068,41.522778,95.29743,0
Cc1ccc(C(=O)N2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc1[N+](=O)[O-],O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.7304347826086957,5.18,0.4587392178338,2.8756711329529367,5.5412607821662,4.050520000000003,-5.951136253904937,1.1190867303554512e-06,Moderately Soluble,55.629982,51.153965,59.662117,0
N#Cc1cc(N2CCC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc([N+](=O)[O-])c1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.6341463414634146,10.44,0.45873921783380006,2.8756711329529367,5.5412607821662,4.3680800000000035,-6.166820579888713,6.810506630926787e-07,Poorly Soluble,47.291725,37.17121,88.85033,0
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CC2(CCN(c3cncc(-c4ccccc4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.608,5.59,0.45873921783380006,2.8756711329529367,5.5412607821662,3.738000000000003,-5.755315518005647,1.7566469338632891e-06,Moderately Soluble,76.58325,68.12594,5.2764883,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cc(NCC(C)C)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6910569105691057,11.05,0.4651304570825613,2.9183035072614043,5.534869542917439,6.482000000000006,-8.067084853115258,8.568704122321284e-09,Poorly Soluble,77.0552,42.31524,106.91643,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C5CC5)c([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7068965517241379,11.16,0.4651304570825614,2.918303507261405,5.534869542917439,5.541600000000006,-7.181742302977636,6.580481871399553e-08,Poorly Soluble,82.62895,57.50642,69.75589,0
N#Cc1cc(C(=O)N2CCC3(CC2)CN(c2cncc(-c4ccccc4)c2)C3)cc([N+](=O)[O-])c1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,0.5793650793650794,7.98,0.4810749941125512,3.027436161629301,5.518925005887449,4.271080000000004,-6.117802833423868,7.62425066971244e-07,Poorly Soluble,49.846306,36.5407,21.646154,0
CC(C)OC(=O)c1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4573643410852713,9.28,0.48940278019807837,3.0860487351540353,5.510597219801921,3.239600000000001,-5.187558333155556,6.49294414405778e-06,Moderately Soluble,58.59884,51.332172,8.586776,0
COC(=O)c1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4758064516129032,7.24,0.48940278019807837,3.0860487351540353,5.510597219801921,2.4610000000000003,-4.438652826093161,3.6420606519212573e-05,Moderately Soluble,39.776833,36.389294,0.9279953,0
C=C(C)c1cncc(N2CCC3(CN(C(=O)c4cc(C#N)cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.559322033898305,13.93,0.4900638130889633,3.090749538642446,5.509936186911037,3.247080000000002,-4.972076076228843,1.0664092998280953e-05,Moderately Soluble,60.992058,50.448086,-0.26330107,0
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CC2(CCN(c3ccncc3)CC2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5371900826446281,8.43,0.5274207669484553,3.3683775717089097,5.472579233051545,2.4611,-4.3519108821473855,4.447225158068203e-05,Moderately Soluble,43.054043,38.220253,-3.6190445,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6048387096774194,6.78,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.054300000000005,-6.663373157243126,2.1708351386473913e-07,Poorly Soluble,65.048904,52.41391,58.515587,0
C=CCCCC#Cc1cncc(N2CCC3(CCN(Cc4cc(N)cc([N+](=O)[O-])c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.576,11.71,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.772300000000004,-6.444261494499549,3.595327904819862e-07,Poorly Soluble,30.96062,20.009691,63.391193,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cc(N)cc([N+](=O)[O-])c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7094017094017094,6.4,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.3864000000000045,-6.998080173255503,1.0044303495512613e-07,Poorly Soluble,35.548042,19.812248,78.59862,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])ccc2N)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.628099173553719,5.32,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.246400000000003,-6.070709289303492,8.497490949483163e-07,Poorly Soluble,57.57772,45.691826,57.074383,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc5c(c4)OCO5)CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,1,0.7719298245614035,4.93,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.655000000000006,-7.2795502938525445,5.253511728348762e-08,Poorly Soluble,69.671196,55.77723,65.83043,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7543859649122807,7.84,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.636500000000003,-6.445059411030969,3.588728378579529e-07,Poorly Soluble,46.138893,34.61181,61.67173,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4cc(N)cc([N+](=O)[O-])c4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6949152542372882,6.35,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.3864000000000045,-6.998080173255503,1.0044303495512613e-07,Poorly Soluble,35.615654,20.766415,77.16188,0
CCCC/C=C\c1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(F)c([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4538461538461538,15.52,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.074900000000005,-6.626530356899623,2.3630322189778515e-07,Poorly Soluble,89.725136,70.84932,28.39956,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(OCCO)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6033057851239669,10.18,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.127100000000003,-5.975589051048262,1.0578179906995714e-06,Moderately Soluble,44.630196,46.18405,42.584293,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])c[nH]2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.652542372881356,7.79,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.382400000000003,-6.080328219385746,8.311354005598194e-07,Poorly Soluble,53.854565,30.183117,61.422333,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)COc2ccc(N)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,1,0.5748031496062992,8.45,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.493500000000003,-6.240830324568483,5.743408088070189e-07,Poorly Soluble,54.885143,49.954597,61.58253,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.75,4.81,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.996300000000004,-6.620278505962068,2.3972950797740164e-07,Poorly Soluble,40.029854,28.420208,73.529854,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6229508196721312,5.31,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.804200000000006,-7.2129423739017025,6.124316492736546e-08,Poorly Soluble,54.816174,37.622498,73.68585,0
CCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc([N+](=O)[O-])cc4N)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5887096774193549,15.59,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.996300000000004,-6.6237300515280255,2.3783181406658592e-07,Poorly Soluble,37.932487,23.803473,64.76671,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc([N+](=O)[O-])c(F)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6666666666666666,13.07,0.5327965771977323,3.4103313486053617,5.4672034228022675,5.193400000000005,-6.877773942291871,1.3250310570601495e-07,Poorly Soluble,77.79394,60.020844,61.558666,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc([N+](=O)[O-])cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6386554621848739,6.18,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.664200000000005,-6.285831993176225,5.178071068933046e-07,Poorly Soluble,64.34977,54.734764,53.892395,0
CC(C)CCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5934959349593496,8.25,0.5327965771977323,3.4103313486053617,5.4672034228022675,4.102300000000002,-5.967285618337126,1.0782373748421154e-06,Moderately Soluble,44.956867,34.126564,56.201347,0
