canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN4COCOc5cc(N)c(cc53)C4=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4961832061068702,11.22,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.190455835561637,0.498262021714247,30.013994252431512,35.71154865366999,4.809544164438363,0.498262021714247,1.6362975231588706,146.90933677837197,3.832950601878439,5.786137726998287,0.498262021714247,3.133400000000001,-5.07290291377595,8.454678277705419e-06,Moderately Soluble,34.03658,35.331997,45.15725,0,3,0,0.41281834,0.31707034,0.87895423,0.050427984,0.86947584,0.4486383,0.7849495,0.8201219,0.20358637,0.97658396,0.9999568,0.7418512,0.95144796,0.85977507,-4.7797728,96.93355,8.543521,432.5240000000002,3.133400000000001,0.4560080622686213,4.0,5.559767419573375,0.4933591756029583,3,0,1
CCCCC#Cc1ccc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)cn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5,11.48,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.3486666866479933,0.5683451305523907,53.57571271843081,73.85775898168853,4.651333313352007,0.5683451305523907,1.716762549513675,290.1503792311362,3.537376857469321,5.765289769234693,0.5683451305523907,3.140200000000001,-4.893387986062748,1.278238852491739e-05,Moderately Soluble,20.174892,23.76391,56.345654,0,3,0,0.46052822,0.4387227,0.870451,0.059356023,0.8431379,0.10324706,0.32837766,0.44218564,0.07797314,0.8376519,0.99870855,0.7852612,0.87997496,0.7288599,-4.8958044,96.39574,11.465878,403.53000000000014,3.140200000000001,0.4651159294127719,4.0,3.437653483748047,0.7291496129168837,3,0,1
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6460176991150443,5.42,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2729935235632177,0.5854961462969426,50.48420689620324,75.08748585259288,4.727006476436783,0.5854961462969426,1.3348149951482708,263.36979779176914,3.579434029694774,5.87457892317879,0.5854961462969426,3.140200000000001,-4.893387986062748,1.278238852491739e-05,Moderately Soluble,22.131418,26.04515,48.233936,0,3,0,0.3091989,0.47100896,0.8624054,0.039875038,0.90633786,0.12814236,0.42905155,0.5838853,0.10967946,0.95578593,0.99984646,0.7801387,0.9159609,0.75084746,-5.046237,94.621704,10.826634,403.53000000000014,3.140200000000001,0.4651159294127719,4.0,3.445195565196011,0.7283116038671099,3,0,1
CC(C)CCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5537190082644629,9.91,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2849137476382757,0.5897994585461864,51.26184942865336,74.83128343239022,4.715086252361725,0.5897994585461864,1.3455715896968874,276.007374802656,3.559079313611199,5.87109319111225,0.5897994585461864,3.386200000000001,-5.163112760649854,6.868900720401072e-06,Moderately Soluble,29.613922,28.70644,54.544495,0,2,0,0.29080692,0.5101267,0.8653946,0.043969877,0.9301586,0.094362736,0.4396128,0.5890556,0.10861926,0.9567854,0.99978274,0.79062843,0.9222063,0.8188015,-5.051096,96.219284,12.134044,417.5570000000002,3.386200000000001,0.5880519362749713,4.0,3.543500143222021,0.717388872975331,2,0,1
CCC(C#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1)CC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5161290322580645,7.47,5,KNN | KNN | DT | LGBM | ET,0.605153896890721,4.028597666980578,5.394846103109279,1.2902371194546571,0.5902141860166523,51.52935574146496,74.72757378714228,4.709762880545343,0.5902141860166523,1.3596192813160193,279.9348213053364,3.5529430759527045,5.866582685137981,0.5902141860166523,3.3862000000000023,-5.163112760649856,6.868900720401044e-06,Moderately Soluble,24.38674,22.291239,54.57378,0,2,0,0.28176516,0.42582518,0.8396841,0.04784937,0.904535,0.11274493,0.518183,0.6446415,0.15593751,0.95443857,0.999767,0.71527445,0.8979764,0.7896929,-5.052857,93.016624,12.974294,417.5570000000002,3.3862000000000023,0.5880519362749713,4.0,3.668249214840058,0.7035278650177713,2,0,1
CCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(F)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5882352941176471,9.43,5,KNN | KNN | DT | LGBM | ET,0.6269673230267181,4.236110917115642,5.373032676973282,0.9143198987014124,0.316068438561299,11.015122309522363,9.218476447745267,5.085680101298587,0.316068438561299,1.971631550060213,34.183304076577244,4.466185961718441,5.705174240878733,0.316068438561299,3.063400000000001,-4.869223876544572,1.351375756442124e-05,Moderately Soluble,46.68682,46.503498,40.06744,0,1,0,0.15748678,0.35752603,0.79777604,0.05292394,0.86536705,0.3862964,0.5458816,0.6691522,0.2068127,0.975722,0.99996984,0.7815947,0.955229,0.7651859,-4.5752115,96.03325,5.789506,407.44500000000016,3.063400000000001,0.7165847331452173,4.0,3.5438062628704303,0.7173548596810633,1,0,1
CC(=O)Nc1cc(CN2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)cc(C(F)(F)F)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4921875,8.23,5,KNN | KNN | DT | LGBM | ET,0.6856584533117636,4.849069997555217,5.314341546688237,1.4908132377788146,0.5151953946822857,59.84400937902042,70.99708705463284,4.509186762221185,0.5151953946822857,3.027124368635367,316.662190279133,3.4994037886439058,5.518969735798465,0.5151953946822857,3.1149000000000022,-5.222583116952935,5.989862913342774e-06,Moderately Soluble,9.347291,6.190158,51.772774,0,1,0,0.1304218,0.6464445,0.6797714,0.111356296,0.92880154,0.09655777,0.17260128,0.34112197,0.35435855,0.8310828,0.99729824,0.8302739,0.80523217,0.7615982,-5.286212,91.08802,10.25956,458.48400000000015,3.1149000000000022,0.689595616184831,4.0,3.42540766146798,0.7305102598368911,1,0,1
CCCCC#Cc1cc(F)cc(C(=O)N2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6115702479338843,10.65,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.039007284270767,0.3251278784817202,14.494342908368102,10.570903054045136,4.960992715729233,0.3251278784817202,2.522067132412882,47.45237197011558,4.323742073905061,5.598243357553405,0.3251278784817202,3.458700000000002,-5.391947269485258,4.0555777386345625e-06,Moderately Soluble,29.732483,19.67817,82.9059,0,2,0,0.098189846,0.23269692,0.88020706,0.09713544,0.6800543,0.11189978,0.38220826,0.7049508,0.07699297,0.92630816,0.99877644,0.76237285,0.8785249,0.830186,-4.6649613,98.77371,11.169112,445.5380000000002,3.458700000000002,0.578604988514875,4.0,3.576568338903403,0.713714629010733,2,0,1
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4C(N)=O)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.7543859649122807,11.09,5,KNN | KNN | DT | LGBM | ET,0.5219547317471948,3.326248806638291,5.478045268252806,1.2796496019620558,0.5817334910146347,50.408795186677295,75.04497067037885,4.720350398037944,0.5817334910146347,1.378643442897508,262.9343002841233,3.5801527556492605,5.860548040426628,0.5817334910146347,2.803400000000001,-4.9970997925549,1.00670032181832e-05,Moderately Soluble,50.702858,50.012066,20.615936,0,2,0,0.13122448,0.40933052,0.8577033,0.063278645,0.8713368,0.08882995,0.3617339,0.61677146,0.16275743,0.9793661,0.99980944,0.7751329,0.9019577,0.8491205,-4.8416986,98.41537,2.5388496,460.5340000000003,2.803400000000001,0.5443654674745776,4.0,3.516455931780124,0.720393785357764,2,0,0
CC(C)C#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(c(C(N)=O)c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.53125,10.4,5,KNN | KNN | DT | LGBM | ET,0.5219547317471948,3.326248806638291,5.478045268252806,1.2666424290970173,0.61278735428246,51.28641635234982,74.93473263885289,4.733357570902983,0.61278735428246,1.1629986609804506,293.5659243712307,3.532294356509361,5.934420785296604,0.61278735428246,2.2692000000000005,-4.519586503087592,3.0228284214037107e-05,Moderately Soluble,30.758007,28.793247,11.469683,0,1,0,0.19401695,0.34797648,0.86590147,0.071835205,0.7420167,0.04877711,0.22743273,0.39849252,0.08731746,0.8892356,0.99917984,0.80516875,0.84482396,0.65465045,-4.990451,89.08623,1.9927881,446.5070000000002,2.2692000000000005,0.7267298470466266,4.0,3.617049823513508,0.709216686276277,1,0,0
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.488,8.95,5,KNN | KNN | DT | LGBM | ET,0.5473052438641018,3.526186219547159,5.452694756135898,1.2998719457181416,0.5746540175705983,51.105085098722455,74.74128919804551,4.700128054281858,0.5746540175705983,1.4912486766457436,266.804911557123,3.5738061798434857,5.826449928720232,0.5746540175705983,3.8019000000000007,-5.390584140898921,4.068327057622745e-06,Moderately Soluble,47.411987,41.64521,22.73396,0,2,0,0.37591428,0.5461625,0.84649074,0.03887724,0.9275063,0.16768728,0.39842257,0.48386055,0.13692868,0.89302003,0.9997555,0.7961112,0.9136068,0.6966364,-5.263491,89.7708,8.63358,405.54600000000016,3.8019000000000007,0.5636242366757849,4.0,3.398828868363432,0.7334634590707299,2,0,0
CCCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.512,10.81,5,KNN | KNN | DT | LGBM | ET,0.5473052438641018,3.526186219547159,5.452694756135898,1.2829785305249526,0.5748733094259342,50.35431128521143,75.05486649643026,4.717021469475047,0.5748733094259342,1.432936166128641,256.8799553079573,3.5902697830002164,5.843773155949879,0.5748733094259342,4.192000000000002,-5.763732586452393,1.72292912903873e-06,Moderately Soluble,51.838043,44.260693,27.536505,0,2,0,0.3638354,0.55126905,0.8479403,0.043655403,0.94950294,0.22173682,0.5369328,0.630921,0.19674757,0.94677037,0.99987394,0.77165353,0.9341451,0.8423851,-5.2505684,93.0383,9.118216,419.57300000000015,4.192000000000002,0.5188166577209291,4.0,3.381304152144134,0.735410649761763,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6875,5.7,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.2898896438491818,0.5751082135789205,50.67771352321175,74.92540882576961,4.710110356150818,0.5751082135789205,1.4543788330793008,261.2773378904497,3.582898257536134,5.837322454765502,0.5751082135789205,3.5303000000000013,-5.26653643161622,5.413318353303536e-06,Moderately Soluble,27.159851,28.430817,53.8247,0,3,0,0.2893924,0.46796745,0.86619264,0.043285396,0.930649,0.15666176,0.5527875,0.7089856,0.14498764,0.9753423,0.99990785,0.7533256,0.9312862,0.87060326,-5.0444927,96.65088,11.64617,417.5570000000002,3.5303000000000013,0.4413688909764972,4.0,3.43236813815812,0.7297368735379867,3,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(C(N)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6724137931034483,10.1,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.2765862890479862,0.5758828918589924,50.12891526395821,75.16073740705636,4.723413710952014,0.5758828918589924,1.405580815751932,254.28266658215708,3.5946832429083884,5.852144178995639,0.5758828918589924,3.0470000000000006,-5.079888814833034,8.319767409575952e-06,Moderately Soluble,33.569286,32.56055,36.73414,0,3,0,0.18008086,0.37318435,0.869876,0.06443717,0.80195904,0.054024793,0.25046134,0.5137628,0.076721095,0.92232686,0.99911815,0.80983007,0.8738003,0.76559716,-5.0825024,95.63322,6.1455812,445.5670000000002,3.0470000000000006,0.4038846568032692,4.0,3.43007017090805,0.7299922032324389,3,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)cc(NC(C)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6166666666666667,7.95,5,KNN | KNN | DT | LGBM | ET,0.547305243864102,3.52618621954716,5.452694756135898,1.266003743858167,0.5924264736224251,50.327915746769015,75.14793429144991,4.7339962561418325,0.5924264736224251,1.27305701852105,267.3989097205323,3.57284036784188,5.895152144441786,0.5924264736224251,3.5164000000000017,-5.431482113627811,3.702694545943424e-06,Moderately Soluble,29.408009,32.92435,45.846947,0,3,0,0.25416344,0.41162318,0.88381845,0.04983314,0.8661865,0.06797384,0.31630248,0.5570579,0.07783544,0.9450402,0.9996894,0.81293905,0.9080793,0.79331326,-5.044038,95.75138,8.294759,445.5670000000002,3.5164000000000017,0.4174610755641751,4.0,3.4032845629676034,0.7329683818924886,3,0,0
