canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal
*CCCOC12CC1C1(CC(Oc3ccccc3)CN1C(=O)C(C)(C)NC*)C2,0,36.93,1.3791018680591882,23.93877198092214,4.620898131940812,2.8168000000000006,-4.3354599540574075,4.6189158058040486e-05,Moderately Soluble,93.30111,67.788155,43.596386,0
*CCN1CC2(C1)CN(c1nccc(OC3CCN(C(=O)OC(C)(C)C)CC3)n1)C2,0,18.16,1.3795330236990826,23.962549537505712,4.620466976300918,2.344499999999999,-4.207850158230122,6.196548336322138e-05,Moderately Soluble,95.95921,57.142723,22.264473,0
*CCCC(=O)OC1CCN2CC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C12,0,16.54,1.399784061985327,25.10637792702881,4.6002159380146725,1.6926999999999996,-3.813181986806878,0.00015375102268424311,Soluble,54.420586,23.677841,8.931331,0
*C1CN(c2ccc3c(c2)CN(C(=O)OC(*)(C)C)C3)CC1OCCc1ccccc1,0,19.13,1.4883952787097914,30.78897838330305,4.511604721290208,4.209900000000004,-5.601395779397587,2.503826436562448e-06,Moderately Soluble,129.27844,97.43584,46.850323,0
*C(=O)C(=O)OC(=O)C(=O)OC(c1ccnc(C#Cc2ccccc2)n1)N1CC2(CCN(c3cccc(C(F)(F)F)c3)C2)C1,0,15.76,1.4883952787097914,30.78897838330305,4.511604721290208,2.795000000000001,-5.881143004052127,1.31479182757005e-06,Moderately Soluble,78.95837,48.153923,80.6744,0
*CCCCC(=O)N1CC2(C1)CN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C2,0,8.89,1.502979869797185,31.840499327995385,4.497020130202815,1.9253000000000002,-3.7165067265084173,0.00019208492107213612,Soluble,54.316425,27.953297,7.2314477,0
*CC(=O)n1c2ccccc2c2c(N3CCN(C(=O)C(*)=O)C3)cccc21,0,26.02,1.5065732939508718,32.105045810920515,4.493426706049128,2.0843,-3.684255081738364,0.00020689258136407694,Soluble,105.20836,72.85686,50.20715,0
*CCC[C@]12CCN(C(O)c3cc4c(cc3[N+](=O)[O-])OCO4)C13CCN(*)CC32,0,31.94,1.529940156276522,33.87974682354738,4.470059843723478,2.2929000000000004,-3.9765376951244815,0.00010555098849593805,Soluble,72.06331,49.753,23.37641,0
*C(=O)C(=O)OC(=O)C(=C)N1CC2(CCN(c3cccc(C4=C5C=CC=CC=C5CC=C4)c3)C2)N1C1C(C)=CC=C2/C=C/C=C/C=NC21,0,55.35,1.5393008114980027,34.61790736875096,4.460699188501997,5.413700000000005,-7.911859583224021,1.2250122081192345e-08,Poorly Soluble,94.261536,27.613739,18.376474,0
*C(C)(C)OC(=O)N1CC2(C1)CN(c1ccc(C#Cc3cccc(CC4C(=O)N5C4CC5(C)C(C)(C)O)c3)cc1C1Cc3ccccc3N1)C2,0,49.02,1.5393008114980027,34.61790736875096,4.460699188501997,5.642500000000007,-8.407269657115117,3.9149871676267026e-09,Poorly Soluble,58.74574,-4.4858317,131.97824,0
*C(=O)C(=O)OC(C)(C)C(=O)OC(=CC(=O)OC(c1cc(C#Cc2ccccc2)cc([N+](=O)[O-])c1)N1CC2(CCN(c3ccncc3)C2)C1)N1CC2(CCN(c3ccccc3)C2)C1,0,31.01,1.539300811498003,34.617907368750984,4.460699188501997,5.138300000000005,-9.21253459655274,6.130069571469448e-10,Poorly Soluble,125.53835,57.677814,85.415665,0
*C(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OCC(C)(C)OC(=O)N1C2CCC1CN(c1cnc(-c3cc(F)cc(C#Cc4ccc(C(C)(C)C5CC5)nc4)c3)nc1OC)C2,0,51.45,1.539300811498003,34.617907368750984,4.460699188501997,8.970400000000005,-11.848860031724113,1.4162501480655047e-12,Insoluble,176.79713,90.113396,195.4783,0
*C(=O)/C=C(\O)OC(=O)C(c1cn2c3c(cc([N+](=O)[O-])cc3c1=O)C1(CCN(C)C1)CN2C1CC1)N1CC2CC1CN2c1cncc(C#Cc2ccccc2)c1,0,41.46,1.539300811498003,34.617907368750984,4.460699188501997,3.414500000000003,-7.310623413493636,4.8907626454876515e-08,Poorly Soluble,35.526157,-3.7372336,96.10954,0
*C(=O)/C(C)=C/C=C/C(=O)OC(=O)C(c1ccnc(C#Cc2ccccc2)c1)N1C2CC(c3cncc(C#Cc4ccccc4)c3)N(C3CC34CCN(c3cncc(C#Cc5ccccc5)c3)CC4)C1CN2,0,47.01,1.539300811498003,34.617907368750984,4.460699188501997,7.823800000000009,-11.895007250978578,1.2734818187928524e-12,Insoluble,46.19226,-20.14335,185.10506,0
*OCC(=O)N1CC2(C[C@H]1C(=O)N1CCC3(CC1)CC(*)C3)Oc1ccccc12,0,31.14,1.5915982896557188,39.04795459545055,4.408401710344281,2.0964999999999994,-3.80831687694784,0.00015548307569263786,Soluble,93.284935,62.755962,30.518856,0
*C(C)(C)OC(=O)N1CC2(C=CC(C3CC4(CC4)c4ccc(C#Cc5ccccc5)cc43)N2)C1,0,34.0,1.5921583527524112,39.09834304523507,4.407841647247588,4.609700000000004,-6.195212542225651,6.379511986582234e-07,Poorly Soluble,46.74125,8.177173,106.91781,0
*N1CC2(CCN(Cc3cn(CCCC(=O)N(C4CC4)C4COC4)c4ccccc34)C2)C1,0,32.72,1.6174387947534108,41.44181758492498,4.382561205246589,2.7833000000000006,-4.683542784081071,2.0723218968332864e-05,Moderately Soluble,59.625175,37.837402,23.357807,0
*C[C@@H](C)OC(=O)N1CC2(C)CN(C(=O)OC(*)(C)C)C2(C)C1,0,22.67,1.6198728683282961,41.67473705330819,4.380127131671704,2.2973,-3.3924194614134136,0.00040511706589463147,Soluble,103.909874,77.10798,39.493587,0
*C(=O)c1cn(C(F)(F)F)c2c(N3CCC(NC(=O)c4ncc(NCC56CC5CN(C(=O)OC(*)(C)F)C6)cn4)CC3)cccc12,0,50.72,1.6230104618645371,41.97690958268836,4.376989538135463,4.058800000000003,-6.931905356947966,1.1697542804040272e-07,Poorly Soluble,78.18635,16.891031,106.00155,0
*CCCC(C)(C)OC(=O)N1CC2(C1)CN(c1cncc(-c3ccc(F)c(C(=O)N4CCC(*)(c5ccc(F)c(C#C)c5)C4)c3)n1)C2,0,37.13,1.6235705249612296,42.031077628685395,4.376429475038771,5.478800000000007,-7.983571312935752,1.0385530537482069e-08,Poorly Soluble,133.6348,68.98562,95.28752,0
*C(C)(C)OC(=O)OC(CC)(CC)CC(C)(C)OC(=O)N1C2CCN(c3nccc(-c4cccc(F)c4)n3)CC21,0,25.76,1.6235705249612296,42.031077628685395,4.376429475038771,5.848300000000006,-7.755502729783861,1.7558898574140646e-08,Poorly Soluble,184.63899,126.94907,99.613365,0
*OCCCC1(N2CC(N3CC(F)(F)C3)c3ccccc32)CN(c2cncc(N3CC4(CCN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0,33.65,1.6235705249612296,42.031077628685395,4.376429475038771,4.860900000000005,-7.4628094599920844,3.445010421326882e-08,Poorly Soluble,119.85219,57.05533,50.8611,0
*C(=O)OC(c1cccc(C#Cc2ccccc2)c1)N1CC2C3CC(CC21)CN(c1cncc(C#Cc2ccccc2)c1)C3,0,17.82,1.6235705249612296,42.031077628685395,4.376429475038771,6.412500000000007,-8.43505317048547,3.672373370374686e-09,Poorly Soluble,67.93595,40.770756,164.5208,0
*CCC1(OC(=O)c2cc3c(cc2[N+](=O)[O-])CN(C(=O)c2cc4c(cc2[N+](=O)[O-])OCO4)C3)CCN1C,0,20.95,1.6392522209335698,43.57648750912444,4.36074777906643,2.934000000000001,-5.31895346349636,4.7978485687342124e-06,Moderately Soluble,134.3707,112.86682,5.6195602,0
*C(C)(C)OC(C)(C)C(C)(C)OC(C)(C)CC(C)(C)OC(=O)N1C(C)(C)C2(C)N(c3ncc(-c4ccc(F)cc4)nc3C(C)(C)OC(C)(C)C)CC12C,0,34.59,1.6429525275628407,43.949357206587656,4.357047472437159,9.7242,-11.807818810440928,1.5566149227122991e-12,Insoluble,212.98616,119.38192,167.5863,0
*OC1OC(CN2CC3(C2)CN(C(=O)CC(=O)N2CCC4(CCN(*)C4)C2)C3)C1c1c[nH]c2ccccc12,0,33.98,1.6645553394312678,46.19078461751321,4.335444660568732,1.3803000000000014,-4.094099034863344,8.051948066982078e-05,Moderately Soluble,59.22347,2.9174385,37.84736,0
*C(=O)OC(=O)OC(=C(c1cncc([N+]#[C-])c1)N1CC2(C1)CN(c1cccc(C#Cc3ccccc3)c1)C2)c1cncc([N+]#[C-])c1,0,24.09,1.6646762056650393,46.20364152302588,4.335323794334961,6.448480000000005,-8.639412260264146,2.2939700302901526e-09,Poorly Soluble,93.16029,54.180656,89.424965,0
*c1ccc(N2CC(COC3CN(c4cncc(OC5CN(OC(=O)OC(*)(C)C)C5)c4)C3)C2)nc1,0,32.05,1.6646762056650393,46.20364152302588,4.335323794334961,1.4093999999999998,-3.987286591215492,0.00010297063922612942,Soluble,127.105774,85.82944,52.57337,0
*C(=O)OCC(C(C)(C)OC(=O)OCc1cccc(F)n1)C(C)(C)OC(C)(C)OC(=O)C(C)(C)O,0,37.68,1.738525326590296,54.76780387677797,4.261474673409704,3.800000000000003,-5.809995434322341,1.5488329014923912e-06,Moderately Soluble,157.53136,135.55394,29.386505,0
*C(c1ccccc1)n1cc(N2CCC([N+]3(C(=O)OC(*)(C)C)CCOCC3)C2)cn1,0,26.91,1.7542070225626365,56.781521107367304,4.245792977437364,2.827000000000001,-4.5985058916111905,2.5205429858820865e-05,Moderately Soluble,91.66166,67.93273,22.021954,0
*C#Cc1cnc(N2C3CC2CN(c2ccc4[nH]c(=O)n(CC)c4c2)C3)cc1CC*,0,29.31,1.7594453588401269,57.47055071944135,4.240554641159873,2.580400000000001,-4.391057083021684,4.0638991036840076e-05,Moderately Soluble,98.66226,61.10978,103.58122,0
*C#CC(C)(C)OC(=O)N1CCC2(CCN(*)C2)C1C,0,22.11,1.7692332092595955,58.78049097260369,4.230766790740405,1.6624,-2.6106961217827616,0.0024507774644055465,Soluble,50.47357,40.176826,40.482697,0
*C(=O)C(=O)OC(=O)C1(c2nc3c4c(ccc3c(=O)[nH]2)=c2c=4c3ccccc3c3ccccc23)CCC2(CCC2)N1C=O,0,53.28,1.7760402058530793,59.70905611157007,4.2239597941469205,3.632760000000002,-6.33819673608279,4.589900425244255e-07,Poorly Soluble,62.72428,32.61899,135.26958,0
*CCOCCC(C)(C)O*,0,12.41,1.7922299435388822,61.97691340161816,4.207770056461118,1.6201999999999999,-1.780782019864346,0.016566012325019044,Very Soluble,91.17937,103.80184,48.402004,0
*CCCCCCC*,0,4.88,1.7922299435388822,61.97691340161816,4.207770056461118,2.8721000000000014,-2.4976525558057325,0.0031794166498007054,Soluble,89.237206,113.51383,50.074238,0
*CCCCC[Si](C)(C)C*,0,14.22,1.7922299435388822,61.97691340161816,4.207770056461118,3.339500000000002,-3.136175082315833,0.0007308443900674773,Soluble,121.52041,135.62979,68.628746,0
*CCCOCC*,0,7.32,1.7922299435388822,61.97691340161816,4.207770056461118,1.3283,-1.276377472798845,0.052920327990463055,Very Soluble,64.89911,89.58665,36.89549,0
*CCCC(C)(C)C*,0,10.66,1.7922299435388822,61.97691340161816,4.207770056461118,2.7280000000000006,-2.3976804304053245,0.004002391518825052,Soluble,106.58093,125.08632,54.70472,0
*C#CC(C)(C)OC(*)(C)C,0,9.94,1.7922299435388822,61.97691340161816,4.207770056461118,1.5772,-1.7229864579952237,0.018924026259014022,Very Soluble,70.44812,82.723404,55.122627,0
*C(=O)N1CCC2CN(C(=O)OC(C)(C)C(C)(C)OC(C)(C)CCOC(*)(C)C)CC1(C)C2,0,25.09,1.7987313257230924,62.9116862200551,4.201268674276908,4.623100000000004,-6.040919209942442,9.100825558875596e-07,Poorly Soluble,137.99435,107.366776,53.00985,0
*c1cccc(-c2cnc(N3CCC4(CN(c5cnc(C)nc5)CN4C(=O)OC(C)(C)C(=C)OC(*)(C)C)C3)cn2)c1,0,34.48,1.7992913888197848,62.99286902142847,4.200708611180215,3.876120000000003,-6.354574018487082,4.4200377804345216e-07,Poorly Soluble,119.803055,66.73438,54.089252,0
*C(=O)CC(=O)OC(=O)/C(=C\c1cncc(C#Cc2ccccc2)c1)N1CC2(C1)CN(c1ccnc(C#Cc3ccccc3)c1)C2,0,18.95,1.7992913888197848,62.99286902142847,4.200708611180215,3.975100000000004,-6.801783749848208,1.5783970121901621e-07,Poorly Soluble,80.05491,51.75841,146.34506,0
*OC1CN(c2cnc3c(c2)N2CCN(C(=O)OC(C)(C)C)CC2O3)C1,0,15.91,1.8171458865568895,65.63657131584971,4.182854113443111,1.5267,-3.2601953879493846,0.0005492936924657905,Soluble,119.29912,91.229996,35.12388,0
*C(CN(*)S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccccc1,0,25.41,1.8470724908196008,70.31896838951651,4.152927509180399,1.79932,-3.4973832715265014,0.00031813886582986455,Soluble,99.77782,89.21785,14.19885,0
*C(=O)N1CC2(C1)CN(C(=O)OC(*)(C)C)C2,0,9.07,1.8623658112566432,72.83930801177115,4.137634188743357,0.6953,-1.6414805297829729,0.02283071276651589,Very Soluble,55.193398,37.898163,10.064986,0
*CC1CCN2CCN(C(=O)c3cncc(O*)c3)C12,0,19.93,1.869123815614212,73.98161636148507,4.130876184385788,0.9961,-2.217357532278405,0.006062370403663503,Soluble,47.109184,30.927746,10.983854,0
*CCN(C)C(=O)OC(*)(C)C,0,9.16,1.8854850446414813,76.82190008453306,4.114514955358519,1.3077999999999999,-1.645411602026416,0.022624990106783583,Very Soluble,80.74217,76.33457,28.164764,0
*c1ccn(C2CCN(C3(CN4CC5(C4)CN(C(=O)OC(C)(C)C)C5)CC3)C2)c1N(C)C(=O)OC(C)(C)C,0,31.6,1.8893822688140745,77.51437841902691,4.1106177311859255,3.366100000000002,-5.678272586283284,2.0976228908232854e-06,Moderately Soluble,121.761536,76.04125,37.20187,0
*OC(*)(C)C,0,3.86,1.8921205498934992,78.00466029935923,4.107879450106501,0.7526999999999999,-0.6777302046491988,0.2100244206330122,Very Soluble,79.512596,98.97057,34.502502,0
*CC[C@@](*)(C)O,0,10.27,1.8921205498934992,78.00466029935923,4.107879450106501,0.6018999999999999,-0.6552071887932612,0.22120391607011233,Very Soluble,43.159492,64.80905,22.77531,0
*NC(C)(C)OC(*)=O,0,9.43,1.8921205498934992,78.00466029935923,4.107879450106501,0.46229999999999993,-0.7434589357190587,0.18052654241308613,Very Soluble,61.992023,62.674732,20.07384,0
*C(=O)OC(*)(C)CC,0,11.68,1.8921205498934992,78.00466029935923,4.107879450106501,1.3477999999999999,-1.393676702360345,0.04039459866726435,Very Soluble,89.39248,96.63773,33.29895,0
*C(*)(C)C,0,2.5,1.8921205498934992,78.00466029935923,4.107879450106501,1.2409999999999999,-0.9375255986461244,0.11547139203105124,Very Soluble,57.409973,95.15917,34.22757,0
*CC(*)=O,0,6.19,1.8921205498934992,78.00466029935923,4.107879450106501,0.029899999999999982,-0.03554171847005289,0.9214213724450049,Very Soluble,58.51058,66.4738,13.657366,0
*C(=O)OC(*)(C)C,0,4.04,1.8921205498934992,78.00466029935923,4.107879450106501,0.9577,-1.0150282773950896,0.09659879803940305,Very Soluble,80.0201,89.71831,26.663494,0
*CCOC(*)(C)C,0,5.97,1.8921205498934992,78.00466029935923,4.107879450106501,1.256,-1.2296575371765144,0.058930817102049025,Very Soluble,65.13916,88.9301,31.354925,0
*C(*)(F)F,0,5.34,1.8921205498934992,78.00466029935923,4.107879450106501,0.6353,-0.5407153364309092,0.2879285058560595,Very Soluble,38.488052,74.775986,45.734047,0
*c1cc(*)nc(C)c1,0,10.68,1.8921205498934992,78.00466029935923,4.107879450106501,-0.2607799999999999,-0.4321520916739541,0.3696986871402935,Very Soluble,66.80314,91.827644,39.97988,0
*CC(C)(C)OC(=O)n1ccc(*)n1,0,14.49,1.8921205498934992,78.00466029935923,4.107879450106501,0.7886,-1.568097271031974,0.02703352813315372,Very Soluble,106.29407,101.38224,26.13677,0
*Cn1cc(*)nn1,0,6.2,1.8921205498934992,78.00466029935923,4.107879450106501,-1.0405000000000002,0.23372815190088442,1.712884785846916,Highly Soluble,44.039394,38.663116,1.2054279,0
*Cn1ccc(*)n1,0,6.38,1.8921205498934992,78.00466029935923,4.107879450106501,-0.4355,-0.20845007110877956,0.6187994640665874,Very Soluble,55.928974,61.379974,18.164951,0
*CC(*)C(=O)OC,0,11.07,1.8921205498934992,78.00466029935923,4.107879450106501,0.4648,-0.6460056407203024,0.22594064243209352,Very Soluble,84.91659,92.05447,13.269353,0
*C(*)(C)O,0,4.86,1.8921205498934992,78.00466029935923,4.107879450106501,-0.249,0.1545260095677506,1.4273353096363874,Highly Soluble,12.382776,54.292683,14.113414,0
*C[C@@H](*)C(=N)N,0,15.22,1.8921205498934992,78.00466029935923,4.107879450106501,0.22777000000000008,-0.36441757683894094,0.4320981661671237,Very Soluble,8.50137,-11.2923355,-12.227097,0
*CC(C)(C)O*,0,9.49,1.8921205498934992,78.00466029935923,4.107879450106501,1.2135,-1.1088149780449557,0.07783680876315995,Very Soluble,94.4763,106.021194,40.68184,0
*CC(*)CC,0,8.97,1.8921205498934992,78.00466029935923,4.107879450106501,1.7018,-1.3651588264759233,0.0431361294202545,Very Soluble,93.19412,113.92428,40.18727,0
*CC1=C(OC)C=C(C)C(*)=CC=C1,0,16.72,1.8921205498934992,78.00466029935923,4.107879450106501,2.8038000000000016,-2.871041837993311,0.0013457307061173062,Soluble,123.66433,117.19846,33.19619,0
*CCOC(=O)C*,0,7.1,1.8921205498934992,78.00466029935923,4.107879450106501,0.4648,-0.6425540951543445,0.22774345499117846,Very Soluble,76.22679,76.13491,20.01947,0
*CCCCC(*)C,0,8.74,1.8921205498934992,78.00466029935923,4.107879450106501,2.482,-2.122455676406434,0.007543003749449683,Soluble,89.98964,121.12773,45.70417,0
*Cn1ccc(*)c(OC)c1=O,0,8.86,1.8921205498934992,78.00466029935923,4.107879450106501,-0.4617,-0.5095945160193919,0.30931820693392814,Very Soluble,44.40065,52.124165,19.117725,0
*NC(*)(C)C,0,5.62,1.8921205498934992,78.00466029935923,4.107879450106501,0.32569999999999993,-0.35452736438214977,0.4420512628703649,Very Soluble,42.651672,60.195545,26.300533,0
*CC(=O)C*,0,5.2,1.8921205498934992,78.00466029935923,4.107879450106501,0.49069999999999997,-0.4666264918658098,0.34148647543521427,Very Soluble,52.493237,34.816216,17.538177,0
*Cn1ccnc(N*)c1=O,0,8.86,1.8921205498934992,78.00466029935923,4.107879450106501,-0.3737000000000001,-0.5014902451147838,0.31514451654478903,Very Soluble,42.63192,34.339382,5.5626435,0
*CCC(=O)OCC(=O)ON1CCC2(CCN(C3CC4(CCN(*)C4)C3)C2)C1,0,23.86,1.9024943997657122,79.89036397257752,4.097505600234288,1.0621000000000007,-2.909681302147554,0.0012311719089548746,Soluble,56.671318,31.579727,-0.4936634,0
*C[N+]1=CC=CC(C#N)=c2ccc3c(c21)C=CC(O*)=CC=3,0,27.19,1.9340511050374165,85.91146107501855,4.065948894962584,1.32438,-2.545294916577615,0.002849082882265785,Soluble,49.742725,22.519268,33.443115,0
*Cn1ccc(*)c(N2Cc3ccc(F)cc3C2)c1=O,0,18.18,1.9547178341889229,90.09855673558499,4.045282165811077,1.189,-2.471719047594831,0.0033750557608482955,Soluble,81.616455,72.72206,36.233635,0
*c1cnc2cnc3cc(N4CCN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)c(F)cc3n12,0,22.58,1.9954715459090604,98.96270233957105,4.00452845409094,1.9324999999999999,-4.375134537084497,4.2156588921680595e-05,Moderately Soluble,66.84602,28.41734,59.887596,0
*c1ccc(C(*)(C)C)cc1,0,10.64,2.0077471387097554,101.79985014828178,3.9922528612902446,1.6456000000000002,-1.9699578673989144,0.010716232625460339,Very Soluble,104.53815,125.24961,46.350243,0
*Cc1ccc(*)nn1,0,9.24,2.0077471387097554,101.79985014828178,3.9922528612902446,-0.2995000000000001,-0.4065174488299369,0.3921773893421137,Very Soluble,52.28114,55.712036,6.8981833,0
*C#Cc1ccc(*)s1,0,11.39,2.0077471387097554,101.79985014828178,3.9922528612902446,0.781,-1.2568986193798308,0.055347929696251456,Very Soluble,64.374374,81.27974,96.899025,0
*N1CCN(*)CC1,0,7.28,2.0077471387097554,101.79985014828178,3.9922528612902446,-0.46740000000000004,0.05149585175493776,1.1258897146971554,Highly Soluble,33.453735,55.897747,13.430557,0
*c1ccn2c(OC3CN(*)C3)cnc2c1,0,15.01,2.0077471387097554,101.79985014828178,3.9922528612902446,0.036199999999999566,-1.2366320294846116,0.057991984479795686,Very Soluble,68.45323,79.42247,47.11376,0
*C#CCc1ccc(C*)cc1,0,15.94,2.0077471387097554,101.79985014828178,3.9922528612902446,1.7886000000000002,-2.1192965478591765,0.007598072830844496,Soluble,103.65592,109.139084,64.15024,0
*C(=C)Nc1ccc(*)cc1,0,11.7,2.0346677247337035,108.30979272954917,3.9653322752662965,1.2935999999999999,-1.6986380170614244,0.020015294423996355,Very Soluble,80.39131,95.918846,51.888947,0
*c1ccc2[nH]nc(*)c2c1,0,8.85,2.034667724733704,108.30979272954929,3.965332275266296,-0.08790000000000003,-0.7903690343268084,0.16204325772422418,Very Soluble,57.851463,75.32877,54.7052,0
*c1cccc2cc3c(cc12)CCN(*)C(=O)O3,0,18.71,2.077883006427516,119.64181876003589,3.922116993572484,1.8355999999999997,-2.733995456593492,0.0018450347210570246,Soluble,66.61035,69.861855,63.309563,0
*CC(*)(O)Cc1ccc(OC)c2cccnc12,0,18.54,2.101002239812354,126.18340423044596,3.898997760187646,1.9913999999999998,-2.8624092595126034,0.0013727477497947759,Soluble,70.54991,66.83313,15.089068,0
*C[C@@H](C)c1ccc(F)cc1*,0,16.96,2.1010022398123542,126.18340423044609,3.8989977601876458,2.0713999999999997,-2.381919950348247,0.004150305344837174,Soluble,95.70416,105.99922,68.57858,0
