canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7232142857142857,9.18,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545732,0.7802565878921076,6.107762555795457,0.12600390996717428,0.19640324418480787,1.483226727875655,0.6936795727134542,5.873996090032826,0.19640324418480787,0.5508756188032885,3.243054660202117,5.489045731430602,6.258946448635049,0.19640324418480787,3.0120000000000013,-5.073293876546985,8.447070589372393e-06,Moderately Soluble,27.392431,11.224356,46.60781,0,3,0,0.82018423,0.0728187,0.9605489,0.10557313,0.6796711,0.043555394,0.5586082,0.58400023,0.1242875,0.9126684,0.9997829,0.6728486,0.92212546,0.85606825,-4.641429,95.052124,5.5660315,447.4510000000003,3.0120000000000013,0.40094786880797495,4.0,3.5437636815348696,0.7173595909405701,3,1,1
CCCCCC#Cc1cncc(N2CCN(C(=O)c3cc(NCCO)cc([N+](=O)[O-])c3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5967741935483871,9.52,5,KNN | KNN | DT | LGBM | ET,0.501930417010947,3.1763651102670667,5.498069582989053,1.060308172541721,0.41220899969602914,16.671869504720927,11.740708410026587,4.9396918274582795,0.41220899969602914,1.788045364715204,73.83084040306868,4.131762188054061,5.747621466862496,0.41220899969602914,3.2882000000000016,-5.376058843950747,4.206696266474002e-06,Moderately Soluble,56.144775,50.989723,53.791737,0,4,0,0.12132416,0.08011493,0.96437436,0.16402815,0.73772377,0.12282292,0.93121165,0.9595189,0.16751008,0.93706846,0.99977875,0.66129273,0.89454573,0.92665577,-4.9017534,99.195885,12.888103,465.5540000000002,3.2882000000000016,0.2529250093193272,4.0,2.727069435008266,0.8081033961101927,4,0,1
CCCCOCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])ccc2N)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5384615384615384,9.42,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0810180663900453,0.33640678166596094,15.672416226310855,10.361674063777025,4.918981933609954,0.33640678166596094,2.6403455883276563,55.00160444825344,4.259624641544671,5.578339225675238,0.33640678166596094,3.482800000000002,-5.602432752989337,2.497855132006539e-06,Moderately Soluble,54.447063,40.953976,48.735115,0,5,0,0.47599682,0.20968123,0.9220096,0.057270795,0.8728773,0.07988199,0.62366295,0.768388,0.07673104,0.9812447,0.99994594,0.75229734,0.9581814,0.9433463,-4.76779,96.09022,10.923845,477.5650000000003,3.482800000000002,0.2134025706227068,4.0,3.426852098743651,0.7303497668062611,5,0,1
CC(C)OCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5483870967741935,9.67,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.971176449813876,0.5103518930759067,15.763469388274867,12.16624335439029,5.028823550186124,0.5103518930759067,0.935161759447538,93.64102529752516,4.028533839757347,6.029113260614901,0.5103518930759067,3.4509000000000016,-5.405827096661705,3.928012881486768e-06,Moderately Soluble,27.34353,20.438168,55.069954,0,4,0,0.53152555,0.6730733,0.77885133,0.110830165,0.9728624,0.2244101,0.5238451,0.58437216,0.45984015,0.9567854,0.9995303,0.786309,0.9379716,0.91014606,-5.119879,86.744156,16.604115,449.5550000000002,3.4509000000000016,0.31213530191631284,4.0,3.5494850592455176,0.7167238823060536,4,0,1
C=CCOCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.544,8.67,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.9857909523812385,0.5237856847877402,16.716820391671114,13.071238795930578,5.0142090476187615,0.5237856847877402,0.9102716356660688,102.8989384854388,3.9875891054347905,6.0408289898027325,0.5237856847877402,3.2285000000000013,-5.224093672391016,5.969065267346864e-06,Moderately Soluble,24.91099,16.697508,46.32699,0,6,0,0.44790655,0.66046464,0.7542521,0.11469944,0.97435457,0.26217464,0.59623706,0.66353244,0.59582615,0.97739315,0.9997422,0.71399105,0.92130107,0.9123934,-5.1444654,88.25448,13.374876,447.53900000000016,3.2285000000000013,0.17376477180908276,4.0,3.610344116317478,0.7099617648536136,6,0,1
CCCCOCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6260162601626016,9.01,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0741022363435306,0.7183100856681376,46.99938092625879,76.73964108056255,4.92589776365647,0.7183100856681376,0.4636758410913448,303.3821356782841,3.5180099957469197,6.3337855315660185,0.7183100856681376,3.482800000000002,-5.602432752989337,2.497855132006539e-06,Moderately Soluble,39.6137,28.862335,48.138588,0,5,0,0.48098594,0.25535274,0.9284628,0.067174956,0.8941488,0.11530211,0.62505996,0.7560564,0.08851654,0.97979707,0.9999034,0.7694201,0.9559449,0.9374962,-4.9130955,92.995125,11.678904,477.5650000000003,3.482800000000002,0.2134025706227068,4.0,3.482053497345049,0.7242162780727723,5,0,1
CCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.646551724137931,8.65,5,KNN | KNN | DT | LGBM | ET,0.5799605174651357,3.801548341527018,5.420039482534865,1.1802843945367993,0.5992675523730433,47.31815208211359,76.4503772954287,4.819715605463201,0.5992675523730433,1.013257884657467,226.38559922894316,3.645151202812036,5.994280008114366,0.5992675523730433,3.4662000000000015,-5.322814977705623,4.755377759510845e-06,Moderately Soluble,32.311653,27.43801,43.311306,0,4,0,0.6011542,0.28777766,0.9109559,0.07473516,0.86281884,0.178799,0.52853626,0.66323686,0.11422368,0.9641881,0.99985945,0.78965485,0.9479747,0.8704244,-4.8440638,94.9301,8.724217,433.5120000000001,3.4662000000000015,0.34255474914715556,4.0,3.4211848133152953,0.7309794651871895,4,0,1
CCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(N)cc([N+](=O)[O-])c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6,9.62,5,KNN | KNN | DT | LGBM | ET,0.5799605174651357,3.801548341527018,5.420039482534865,1.098600400826603,0.7356550303972638,48.03957443095201,76.27873922900247,4.901399599173397,0.7356550303972638,0.45364543111998096,347.12369528736923,3.45951573959476,6.343283458752034,0.7356550303972638,3.435900000000001,-5.125743554544017,7.486114156970538e-06,Moderately Soluble,21.485523,19.234173,52.027428,0,4,0,0.49942857,0.66403073,0.74702656,0.11464952,0.96694833,0.3430485,0.5428937,0.5987871,0.5522696,0.9574512,0.99983466,0.77307653,0.9339366,0.88143605,-5.062598,91.88523,13.114458,405.50200000000007,3.435900000000001,0.3628100347579408,4.0,3.4438956556937494,0.72845603825625,4,0,1
CS(=O)(=O)c1cc(C(=O)N2CC3(CCN(c4cncc(C#CC5CC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5853658536585366,9.31,5,KNN | KNN | DT | LGBM | ET,0.5861720941724983,3.8563113815733048,5.413827905827501,0.9422375137779045,0.4029876655948264,12.492086115726147,8.790408665713716,5.057762486222096,0.4029876655948264,1.4203052396667448,53.96265863180039,4.267906661656236,5.847618310787955,0.4029876655948264,2.5073000000000008,-4.9132987429273385,1.2209594963787294e-05,Moderately Soluble,18.438541,7.754645,46.15148,0,3,0,0.3609733,0.10870327,0.95704967,0.16123754,0.5677575,0.039175797,0.24344108,0.4448568,0.066801734,0.8808093,0.99958503,0.80475485,0.8599375,0.72190976,-4.7375364,90.65664,2.88414,480.5460000000003,2.5073000000000008,0.3752512149049585,4.0,3.5561807263538316,0.7159799192940187,3,0,1
CC(C)(C)OC(=O)N1CCC2(C1)CN(c1cncc(C#CC3CC3)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3565891472868217,9.82,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.8824989854002624,0.32282502517425127,10.342975340305824,8.855951904205119,5.117501014599737,0.32282502517425127,1.7773048911049687,32.751864965253965,4.484763965258205,5.7502380639412705,0.32282502517425127,3.290300000000002,-4.6118160103259,2.444465935948885e-05,Moderately Soluble,56.564648,51.992332,40.707268,0,1,0,0.17725909,0.22454533,0.69295204,0.088378675,0.6438459,0.2338467,0.5687932,0.5209888,0.08753231,0.7143261,0.9997827,0.7694125,0.9653592,0.596781,-4.5518446,94.36017,8.904188,353.4660000000002,3.290300000000002,0.7270065061949308,4.0,3.444288329613787,0.7284124078206904,1,0,1
CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3779527559055118,7.29,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.8957491087190782,0.32818761031037286,10.649348716837403,8.772131703379241,5.1042508912809215,0.32818761031037286,1.788551263863722,34.59368487158814,4.461003175072591,5.747498607489253,0.32818761031037286,3.290300000000002,-4.6118160103259,2.444465935948885e-05,Moderately Soluble,60.528114,54.043926,41.54251,0,1,0,0.18171215,0.22591284,0.69511676,0.09010278,0.6656471,0.2871345,0.58677197,0.5658632,0.09989244,0.767943,0.9997622,0.76465195,0.967028,0.6451166,-4.5823603,95.09494,8.923327,353.4660000000002,3.290300000000002,0.7270065061949308,4.0,3.4597556373060954,0.7266938180771005,1,0,1
O=[N+]([O-])c1cc(F)cc(CN2CC3(CCN(c4cncc(Cl)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5495495495495496,9.88,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,1.056317392714866,0.4098909832966713,16.68169616968234,12.291646829234384,4.943682607285134,0.4098909832966713,1.7903216579146357,72.39419111851227,4.140296280023659,5.7470689345466095,0.4098909832966713,3.494600000000002,-5.005804429618419,9.867237245062414e-06,Moderately Soluble,44.201073,49.483833,41.97674,0,2,0,0.373483,0.5763953,0.6303479,0.17717503,0.95487565,0.45091638,0.622636,0.44566232,0.7572045,0.83970654,0.9999773,0.8410287,0.9607558,0.7064048,-4.7113543,86.044235,9.752676,376.8190000000001,3.494600000000002,0.6033991626381087,4.0,3.1976969439446616,0.7558114506728154,2,0,1
