SMILES,SMILES_state,NLL
OFOc2(1CCnC(4Ccc52113(#=2cc((1cCccc(C=C1C,0,322.49
24c4Fn,0,341.68
Br3[O-][N+]52OcBrC)OcC(((c))cc(3OcCc[N+]cCOc([O-]CN)C[N+]C[O-]cC4C(cC21cC)C(4Nc44Cc[N+][N+]cc3O(c),0,333.57
N2-FcCFC2#F-)CO4(4(,0,323.49
2(=5[O-]-[N+]=4c[nH]c#OC(,0,323.95
1F[O-](FBr[O-]n)1,0,333.37
25(,0,316.61
4[O-]#CC3[N+]O)-[N+]4c1[O-])FCc2Cc1-(ccc1c(Ncc2[O-]((CCn,0,325.35
C)On2nNcCc(cc=C43(43C)4cC(4)c((,0,334.69
-O[nH]1(c)[N+])N[N+],0,330.53
#cc1)3c-c2CCOC((cCO)NC1c,0,316.2
=,0,338.73
#NCBrC-#)c3O3[N+]cc=,0,326.85
--Br4=[nH]4[nH]F#BrBr2C3,0,330.25
=,0,343.18
CCc12(O(cCCc#)(([N+]C[O-]F)NCcccn(NCc,0,321.79
=[nH]Br4,0,327.84
N4[N+]34C)2=4N5C3c=3CNc(c(N)c)n()(cc,0,303.04
=O(32(5OO[N+]C3[nH][nH],0,345.38
3[N+]N[N+]=-Br-C2[N+]BrBrccF4[nH][O-][N+]#C1-C[nH][nH][O-](CCc52-))C1cc,0,345.84
)c2[nH][N+],0,332.95
114O)313=,0,334.46
C(-)[nH],0,322.54
CC=N1OCOO14nCC2,0,331.21
-22)O,0,360.53
[nH],0,333.4
3555#-[nH][N+]-)ON(1,0,319.32
1#(C,0,326.26
NF[nH]Fc,0,342.15
)N[O-][O-]3-c(#1-[O-]O2),0,331.45
c[nH]3,0,317.7
#,0,303.65
F3c)C3C,0,318.1
2,0,327.75
#)cncBr,0,311.82
355==5,0,327.51
-[nH]2NCOOC=C(),0,300.18
n,0,312.8
O-=N([N+][O-][nH][O-]=,0,311.92
BrnBrnO2,0,339.59
-cO[O-]n5-O[nH](C[nH]#)C-[O-]2(,0,332.64
3C4=3(CO)OC)OCCOBrOn)c1ccCc)2FOcc,0,316.83
4(cC[N+]((5C,0,313.95
F,1,306.46
[O-]4-[nH],0,331.87
-1Br25c)-[O-]C31C(3cCCcCcC[nH]3CnC1CCcC(ccCCC,0,298.63
FNOOn,0,316.08
214CO3112))2c#NcC4cc,0,317.33
1##[N+]N543[nH]BrBr)c=,0,327.13
-)5(n=,0,337.86
N,1,340.33
-12[N+]=O2O=,0,323.52
12#Brn5[N+]1)#,0,339.17
Br[nH](12)C#[O-]#4O4F)))=O)[N+]#c33cc)2O1,0,328.11
3BrFNO(Br1Cc3,0,336.08
n22)c#NF(4[O-]N#(cC[nH]ccCcc[O-]==Cc4c,0,327.44
C1(CO14)c(1c3cn1c()cCC))(C-C((CccC1CC)CCO)(,0,309.97
#[nH]N)cN#n((cC3O1C2c)Nc)c)))N,0,332.71
)[O-]BrN1-CBr-4[O-]c)cBrccC=,0,327.04
F1C[O-]n=N3,0,306.85
32#N12Ncc[O-]c1,0,329.1
[nH]-3,0,322.08
3N[O-]35Br[O-]c[O-]=O#NCOc[O-]C5121CCC)(NcCc[N+](N(c)C,0,330.27
=cC4,0,357.14
-))[N+]FccCCnc,0,335.75
cOCcC#4C24c[O-]#(#c[O-],0,320.9
((C5FC[nH]((1)3-c)=2cCOn-1()3nCcN44c((OCcc2C4c1c4CC(C(O34(#2(413=Cc(,0,344.21
Br#,0,319.85
#5)(#O[O-]54=)[N+]=))C(O(CN2c=C3)c=O)CCNN#cN4c3(3c(,0,325.81
(4Br115COCC(N1c[O-])Nc2c[O-])C(1Cn)2,0,348.77
)[N+]cn3F1)c2C4)cO)c)CNcCNC((,0,312.72
C)-4C=cNc))Cc4(Cc)CCcc(OC14(,0,324.46
nc#C,0,323.84
ccCBr,0,319.35
3)[O-]-25[nH]C))c(OF-5OCC4CN3c)#cCc2=))C5))(OcccCc3cNNc4NCcC()cCc3cC,0,307.73
5Br11CCN31(NCC)5c(c2c)C(C(CC2NO(C)1Cc))ccCcCcc)C(,0,321.33
(c[nH]#cnc[nH]NNO)(NC(2cC5C1([O-]C113((2)=)c(C(c#)CCC1=C4c)c)nN[N+]()4Cc=C)C,0,337.09
[O-]C((,0,328.54
c4==FN#(5[O-],0,338.36
--N[N+]NBrOc[N+]=-Oc)[N+],0,317.75
c#=N)(n)3Br1((NOc(,0,328.96
---##O2CcO2cn)OCc1,0,338.73
F-[O-]5,0,327.97
[nH]F1c33)31CO)n,0,314.07
OcO52CCBr((4-N-2C1F,0,329.85
cN(1CcCc#cCNNc23Cn(c(2CCC(2((CcCN=cC=2CcCcc411NC2c1((3(-Cc)[N+]cnCC[nH]535(cCcNC,0,317.6
BrccNc[nH]F3[O-]),0,316.43
[N+]C[O-]n[O-]NC3=c=(NccCc([O-][N+](FOCc4cCNc(c(NC(C2c(Br1Cc)ccOn4cccCN(nC5c(c1cCCFC()C)cc)3ccOc,0,316.77
)1))#C3ON(((c41(,0,328.96
C1#F1C4cncc((((CN=)C))C242(cCCccC3,0,319.56
-[N+]N,0,322.61
2F3,0,336.71
4F[O-]O52c14On1#n,0,323.08
CCcF[O-],0,311.11
1)4CNC1C[nH]O1)NnC1)-),0,345.86
)4n(#CBr42)CcC((CO33OO1(2),0,330.51
-[N+]O-O(O3=-(C=4)2=((,0,368.45
F)C#352=3OcC2CCO)(C2ccnCCC,0,313.98
N))N((n[N+]1OcN44[O-]OOBr=CCCCc)OCcNcccN)NC4Cc)((O(cc1)c(cc4c4CNO=,0,317.56
4nFN[N+])[O-][O-]1N[O-]Br[nH],0,347.1
3F-[nH]3nC21N4)N)C4c-5C(()F24N)cNC(Cc),0,341.42
(5F3c1CC5[N+]Cc#)cCc(Cc1cN3C3=3)OCccc)1C,0,305.79
O,1,320.69
==OCCN34((cc1O)2C[N+],0,318.43
[nH],0,326.99
1)[nH],0,335.78
1O5111,0,324.38
[nH]1),0,330.07
[nH],0,337.15
=C43[O-]N[O-]4cOCOcC)(cc22,0,317.0
,0,318.72
n4)N)C([nH]2[nH]C[N+]Cc,0,313.57
)F[O-]=[O-],0,341.67
O2,0,330.81
41C1c[nH]ccc)cCCn))=5N,0,320.54
c[O-]F3F(nNC(1c5cCnCC12)c-3C(,0,329.85
n2F,0,320.45
-n[N+]5O[N+]3O1c#C,0,320.49
43=5[O-]=4[O-][N+]=25F[O-]4[nH]n#2,0,331.18
3#Fc(,0,330.79
-[O-][nH]Br=1OF5n,0,331.26
,0,338.51
CFC1)cFC)CCcC,0,315.87
NCNBr1C)33(cBrBrC#[N+]c(3N)C(cC,0,317.88
3-FcFFN21=[O-](-c[nH],0,355.31
Cn#c21#C3BrC#CC)CON(135(43Cc)144CNc3((#2CC)#C)C)=1=C))[O-]cccC2c((N1c=2Cc=(C2C,0,330.11
--[O-]cc5BrBr=,0,333.89
)=c)(cCCCcCCC)cc(4NNC(,0,295.16
2#O,0,316.96
5344C,0,315.45
,0,334.06
4c5)25CC=C51(Cc(C))c)2Cc)OccCc[nH]),0,329.02
3=C)N)NBr),0,319.01
=4n)1c,0,322.4
O4)(c4)C3[N+]FCc4,0,337.46
BrN=CO),0,319.86
CnOF,0,321.17
4ON[O-]44N(15)CcNcC)#(cN)c)cC2C4=C(24((5)cC==11c=c1)Br(53C[nH]O)C,0,324.43
[N+]3[O-]3)c[O-],0,308.11
BrBr=22c[N+]n=5cO3c,0,331.21
ONFn[N+][N+]),0,338.93
42[O-]O2)=#F-On(#cCN3N)c,0,323.24
)1Cn[nH]5C(=cCCcO2)N1)C#n2c[N+]())C#cOn12c(C42c,0,352.23
#F[N+]N(C,0,327.05
[nH]1-1C-[nH]1-)4)(,0,325.22
n(n5[O-]F,0,327.16
O[N+]Br3O,0,329.35
(F)[nH]5,0,318.94
[O-]FF[O-]N1OO35[nH]Cc-N31cOcCc(c1cc,0,305.57
[O-]F2)1(N4=11O)c(13(O2)((CCC[O-]C[O-]C4c,0,327.39
2#-5,0,331.47
)2(#-53#c2cFO32c4C(c)#CCc(1))CCcc(CC2Cc2([N+]C=N1c3NCCNC(2=cn=N13CNC(()c()C5(,0,313.15
#[O-]2cBr1CF,0,307.87
)(CC43c1,0,312.93
[nH]#N1CO2c,0,332.48
cF,0,313.17
3,0,327.35
F215n31[O-]C3,0,322.83
51[nH]F1Br2[nH](C3(=C)O(4=c[N+]2cNc31C(1)c,0,333.26
O4==2,0,334.21
5c#[O-]=N[N+](#1--cBr,0,313.85
(2)OBrBr4Br[nH]C[O-]3(=On43nO=2(,0,357.79
,0,322.02
-4F[O-]1=NN1F3=2COC)(c(3CC2=[O-])cFcccC#-))3(()CBrCCc,0,354.25
[N+]#n[nH]Br,0,345.49
OBr2OOBrc(=(3O4,0,332.38
[N+],1,321.54
F[O-]#cc1([N+]=)N343c=CNC[O-]Cccnc2C[N+]ONC)1CC1c3)CC(4O)(C)c(O()()c()Cc()Oc2=(C(4(5ccc2nnc,0,339.14
(Br[nH]c=(2C1(cnN2CcN,0,322.94
,0,316.58
5(CBr[N+]C22FC)Cc)NNn)cN44(C5cC)3Nn)CNNc)c-,0,345.15
N-()Br1N)Br[O-]4)#,0,334.51
NBrn3[nH],0,345.74
=[O-]Cnc#1Br)COc)3nNcCOCC[O-]cc))N1)C3C,0,336.67
=C3Br[O-]n(=cCnF)C3C2CcCC)1N,0,340.19
(3n-ccC,0,321.14
NBr,1,336.4
BrC3241(n,0,353.35
cnc[nH]#cNF5cn2nBr)1-5NC2,0,342.32
[O-]#n4cON)F2,0,311.05
1)=,0,352.99
#Brn[N+]-331O[O-]NN(Brc((4n)[nH])N)3cc2c)(2O)()Cc)[O-]CCc)C4-)3CO1()c(F3=c)2=cOc,0,338.56
-[N+]#22,0,348.02
n[O-]O1O,0,322.26
C,1,316.34
3[O-]4(-#[N+]O[N+]42[N+][N+])54C[N+]=[O-],0,319.91
(5N5(12())(O5C2[O-]COFc=cc()cc4(1)O421)CC,0,327.54
N#,0,325.03
#2N1=n2Br[O-]O)(#[N+]cnNO[N+]c(C)()C34)3=c((,0,329.33
[O-])[nH]Oc33=[N+],0,336.51
[N+]#2#C1=N(1nc-)c(()CCO)1O3CCc2[O-])#1Cc-)(2CNcnCC)C(([N+]()2cC-(4c,0,328.6
-)2[O-]cO2132CC[nH]Cc,0,335.9
#3=2)32F1(-,0,344.49
[O-]#=),0,337.72
=cc,0,330.97
n#Br[O-]#C,0,335.52
cnCCBr4O(cO)([O-]1COncCc3cC)C3C),0,329.27
,0,303.72
[N+][N+]21C=OCN[N+]CC(c))1cCc1,0,299.84
CF-O-C=N[N+][N+]#OCc)Cc(1C3(OCc[N+]1,0,326.82
,0,336.52
-(3c13[O-]=25cBr5)NOcF(CCOn)NcF,0,325.92
[nH][O-][nH]BrcOcOC)2CCc#nc(1cC(,0,323.14
cCF2n3#)2O,0,308.99
O4cBr3-4[O-]O3CO1CcccF,0,308.39
BrC)(1[nH]c2O24[nH]))[N+]C2cc(,0,330.69
Fn-4N[N+]((Fc)(3cn5N1cc(c))n)(3cc,0,328.25
Br154)1[N+]3[N+]#cBr5O1NC)(33N)2,0,323.39
)OnO(([N+]5)Cc,0,304.53
BrF-5,0,322.76
32#[N+]O,0,310.82
4CO(C[nH]CC31(C)N(cC1(CC1c,0,304.7
)-c13BrC4#nc,0,315.31
N[O-][N+]4O3O=F#F3(,0,334.67
(Br-2CF[O-]2[N+]2c[O-]c(cCCCCcN4O,0,318.29
C211,0,313.19
n(n[N+]13O1nBrcC)2((Cc2)(()[O-]2CCc((=3(O(12n,0,332.3
c1[O-](c453C)5)F(O)4CC22,0,337.02
[O-]2nN3Br3N513,0,339.52
[O-][N+]O[O-]5N[N+][N+]2=[O-]3Br)nF[N+],0,323.68
[nH])[N+]F)N(1c1c=-N(),0,315.4
554NcNc((-,0,352.22
(2F#5-,0,321.1
c[N+]nF2-NO[N+]525,0,332.53
422#)C3(C4cFcCC[N+](CNCcc,0,349.71
(O((c,0,337.63
CF(3(1)5C),0,326.77
-F[O-]41c4nBrNC1#4CcC4C((c(c,0,293.97
[N+]F1Nn[N+]n)c3#ccc)CN1CCCc1CCC)3c1)CC)CC1)C)cccNCcC2CCcc)CCC114cC3(())c)cnC1)C(Br1(11CCc2c#cC4cc5c((cCc(n4c)C#C=C)c)CCcCOnC51cC,0,301.44
c[N+]N[N+]1-(O,0,351.39
NF=n[N+](n-[O-]=),0,339.4
51Br4#CNBr()32(cc(1),0,326.27
#3[nH]ON)O5N=nC[O-]nc1c14cc)5c)),0,329.23
nN4[O-]2N[O-]Br3COONNO[O-]O[N+]23c=FN=N4#cO#1)c,0,348.14
CBr(=)5C=,0,326.49
(,0,305.99
[O-]FO,0,331.14
n)C1,0,323.89
3C)c=F,0,316.14
[nH]=22,0,322.97
Nc[O-][N+][N+]cBr[N+]#1O[O-]n32Br-,0,348.03
2,0,330.82
52On#N()cc),0,317.61
-n[nH](5BrO[N+][O-]c2321N)(OO,0,336.53
)Br,0,343.2
=3)OO5N#25[nH][N+]cCC(3c,0,313.86
F33[N+][N+]Br-n4()5(cNCO2c3(OCc(OO,0,323.33
[O-]nCcc[nH],0,327.44
[O-][O-]OO323N1#c((Br52(c)Br=CC(,0,343.71
FN(3,0,358.56
)Fc[N+]C[nH][nH]([N+]C2C4(C)(CO1(CcC()1cccO(c[N+](N(CBrNN)C()c4CCCNC1C32(Nc=ccCO2,0,330.26
N4FcF5-Br(,0,313.79
=[N+][nH]-CFBr4C3C)5#N(1BrC(C315C3O=OCC3(2[nH])cN(cnC(,0,335.95
[N+]n4O[N+]F[N+]C5[nH]14-)Cc2cC3cccn,0,316.7
52c22Cn(CC13Cc((c,0,316.75
5c,0,332.63
)4N#[N+]5-,0,343.96
[nH][nH]F=)Br3BrF1N3C22C5c)2)nC(2)(C(cc,0,330.89
)CNc1cC)C=3C)ccBrCC(c3C,0,320.65
[N+]n[N+]#=##3C2[nH]N(COOcCc(4,0,341.17
F[nH]CCN)[N+]cc)=[nH]cc)(CcC1C(5NCcBr4C4c=3N)CCcC2cc)NcC2c2CN),0,316.64
,0,309.58
[nH]5#4Nc1[O-])5=1O(N=(4C[N+]c)(33c2(1N,0,345.7
545cF[O-][O-]N3C4)5,0,335.12
[O-]F3=C3)-n(NC51C[N+]O(=C(c))Cc)1(CcOc(N23(c((3C=O1(=335c,0,326.71
5(23Br2CBr#)OCcOn3CC((,0,334.56
Br=ccBrcO2C,0,338.65
[nH]NO3,0,337.85
-[O-]33Br2Oc[N+]#)5=ccN2[N+]51C1-CCNCCO)))CN3(21c)2,0,325.7
FF,1,325.07
2F1Cc=2n)c3#NCCOC,0,311.14
,0,330.81
[O-][O-]),0,310.05
n[nH]3[N+])2ncBr=21,0,327.43
n)1=C=c(n)#(44NN)Cc1c)ON)5(C)C2(C#(,0,318.75
#c[O-][N+])=Br2#ncCcC)2CCO),0,314.21
[O-]#3[O-]#CC4c(ncC(,0,330.34
CO(#cN4C[O-]Cc-O)cN(OF(ccC(3c)cc)C,0,323.07
O3,0,324.45
,0,328.78
N-On23FCN[N+]5nnCCC,0,335.53
Br=nnN)n1N)cCC(N)cC4c((,0,312.15
N5CFN5c3C2O3,0,306.01
=[N+][O-]NC2#C)(23)[nH]c,0,311.9
(BrBrc=3n#52nNN21(cC,0,337.68
4O-454[nH]1[N+]3n=2O,0,322.12
Fn([O-],0,320.1
Br[nH]2CNc4(-COcCCC)2cc(2ccc2CN1)ccC34c)CO)c)1=)3c2C#(c,0,331.22
FcFF#)[O-]3Nn=N4([nH]3,0,326.39
FN[nH],0,324.2
5OF14#3[nH]3c[O-]Cc)C2C24CCc,0,335.89
##=5C1Cc3(NC21)OC1NO(,0,331.99
-c,0,333.73
2n-==)[nH],0,339.69
(2([O-]cBrc4-3(C)Br)c1CO,0,326.25
4)1Br1[O-],0,333.46
3#Br=c,0,316.82
1)1C1),0,334.72
ONBrOcC5[O-]5[nH]-),0,318.3
CF[N+]cONcF)CF4ccc3c=N)c,0,333.48
1N#1)C#c[O-])1)()=4CcC)c#((CC((1(2C1CcC(4c((cc2(2c(1O)C(5NC-Oc()c=cCCC(O(3c1))CC=()5C1(cccn2CCcc-5C#3CC)c[nH]c((C(CC(c[O-]((c[nH](c(1)cccC2,0,314.92
C2O[N+]2[nH]1[O-]=(nn-)Cc1cOC4,0,330.39
[nH]2323,0,343.63
[nH]-,0,322.68
)[O-]3,0,332.61
[nH])FBrO(1=2N4(,0,336.59
[O-],1,318.51
)34O4cF)(-)4,0,326.3
C421)cc)3ccC-,0,334.13
[nH])F3#n3O,0,331.05
F##(3#4ON1[O-]3c,0,321.92
)=cBr)Br,0,325.54
423--((#F[N+]c=)C(=cC)1C)[N+])CcCCN1N(CC4OCc22CC)1C#=C3CO(C#c-C(,0,321.62
)[O-])3Br#,0,325.55
13O22)#13-[O-],0,346.16
(-=[O-]C(C,0,319.73
,0,316.47
cOn-N)41=(-c#c,0,341.31
5Br1#)(2)Br)-C,0,336.36
[O-])4=1cN2(2,0,346.09
n4)[nH]-,0,333.87
#5),0,312.42
=-=(#),0,337.13
34c3,0,350.92
C,2,324.87
[O-])4C5[O-])=12#CcCO[O-]CC4,0,307.45
35[N+]=c2N(C-[nH])CCCNccN4N[N+]ccC3)CC[N+]C)1C)cc2(CcC3C),0,320.85
31OBr[N+])c(5C)),0,323.54
F4n,0,339.54
3,0,313.12
==On5=FnBr2C(CBrNC=(N1[O-][N+]=1)c(c2,0,328.04
Fc-c5(4cFC#C[N+][O-]C)FC,0,328.49
2=-2-,0,323.29
[nH]-===,0,322.47
[N+]5[O-]==41FnCBr-n1[N+],0,346.36
-25(ncC[nH]C(C(C,0,324.62
1c5O[nH],0,339.16
()#cn)[nH]1(=414)[N+][N+]())c(Cn,0,296.39
[O-]FF--n1)4,0,314.39
[nH]F4CBrCC#3N)),0,308.62
3[nH]cn,0,316.98
23n1#)O4)ccCN[O-]1)(#nc)NC2Nc[nH]c-c=cNccNcO[O-])=nc2CcO=Cc4C1Cc(C1CC2cC()2cCccBr)4CN,0,341.15
)Br2[N+]=#2,0,307.37
2)#31=5,0,343.02
[N+]O,1,325.26
4C1[nH]NCCC)cC22,0,336.81
cFc(Br)FOCC)N[O-](3O,0,324.85
[N+]nO[nH]4=42=3#C,0,326.0
Br2[O-]4C==[O-],0,335.2
C4)[O-]43#,0,321.97
C,2,325.67
CF41(N[nH]n312C1(C3cC,0,317.38
2Cn5(N)5-c[nH],0,294.14
-)#[N+]N,0,321.91
OF[nH],0,326.52
F3[nH]3=O)n13[N+]1)(cOCcnc)cc1(n)c2c)OC(c(CCcNCNCCc(cCCc)c(c)CO[N+]))(O)cCCOC3)C,0,311.34
[nH][O-]2)(c=4#cCc4C)(FC))(ccC1ccCc(4cC)1NCccOc(c1C[O-]c(F3)NBr,0,318.66
)-[O-]1O1F,0,349.93
N#5(3(31)CO3#c2c)[O-](2))(C(O,0,325.01
n=[nH]c#2Cc[O-](=,0,337.15
-cnOC[nH]Oc(c4(C4(Fc)[O-]()2c[N+]C(42CNBrCcc4ccccO)Cc2,0,321.68
2O4#C1c-2[O-](13OC)C))3n,0,319.09
N#N1F3F1,0,313.31
C#=1)F[N+]N=C,0,334.14
52(C)-)OC),0,292.86
FC#C=3[N+],0,317.65
,0,332.33
[N+]2F)=1[N+]nC-5(cc3C[N+]c3,0,316.67
44)=51)cNC),0,323.48
[O-]4[N+]3[N+](N=(O),0,338.49
n#(4(,0,333.51
4C=-)=N(23O=,0,312.91
O-#,0,328.48
([N+]n#O[O-]1N22[O-]n-OCNC)()CCCCc,0,322.34
Br[O-](()Br([O-](535C)5#[N+],0,335.02
4(2BrNBr,0,311.94
3N35-24(,0,338.74
#2-CN,0,323.14
#[nH]31c2#c[N+][O-](cc2-NcCCc3CC=c1(Ccc),0,323.38
1Br(=ccnCc#cNC3NN4n(4)c-[nH]1,0,334.6
,0,311.81
N([nH]#(1#)nCC2(cN)1c1C,0,331.86
113=FC-,0,343.21
=(,0,330.4
,0,348.14
2F(5,0,323.95
))1c([N+]C[N+]COO12)c()O34),0,329.69
[nH][N+]1N1)2=)n1=C)C1NcN#)(O,0,339.93
53N-=n1nOFON3NcC(),0,327.66
[N+]3[nH]3=4([O-][N+]1[O-]NF[N+],0,332.22
Br1C31=4ONBrN)=-CO[nH]=c,0,326.09
[nH](n[N+]BrNN(,0,336.52
2Br34O5N=Br,0,336.26
O#(4[O-]C)2)c,0,333.35
[N+]F14nC1-#=n)1C22((Cc5c4C)O)3C,0,312.7
C4Br)[N+](Br,0,347.86
4(n21[O-]4234N,0,341.8
#4O)[nH][O-](n(,0,340.6
cBr#5,0,327.61
-(N-N((c42[O-]c1cC5=,0,308.42
[nH]52c-,0,328.75
[nH]5(Br3444=FC()2(Cc=c))1c)O3CCNCcc1(cBrCC,0,328.84
311n3-)-5))CC[O-]CCc33CCN=CCc(cc21)4)CCcCCc((C1(CcNFcc(((C)1#cOCnC))O2)C1c=22NCCCC4),0,306.55
=C[nH])F2[O-](C2cO)O3c(cnc,0,312.85
=12n#-cc)2c(C=[nH]N))c[O-]CCO=-c2Cc(c(3c,0,321.56
(BrO[nH]F253BrC-=)ccN,0,340.92
[O-](C[N+]c1Br,0,317.24
54NFOn))(NnCCcC4CCcnN1C)OcC)(ccN(c()(O(c),0,321.24
BrF5=Br[nH]5),0,328.14
=FC2)(C((c)C=)OcC)FCF)Br(3(cN11[O-][O-]cCn3ccCNc(#2[N+]CcccO5()ccCcCcCcC(c3c,0,308.98
N-[O-]N#[O-]Cnc1NO4Cc(Cc,0,333.32
3Br,0,330.61
=4NnCCC(CC(C1)c(33C3C)C1N=cc3142(,0,312.42
(F[N+]c=514[O-]-N,0,328.02
[O-]n(524ccF2c,0,325.56
-FN([O-]NBrC2(O3(COc2(CBr((ONc((=FccCC)2Nc(c1CCc54)cCC(CcC(()(C=()ccC3C,0,322.2
)3=F[O-][N+]3[N+]2[N+](31#25=1,0,337.6
FO[nH]O1(=41c3C)CccCcFC(c)Cn2,0,316.21
,0,312.12
O(#[N+],0,338.88
2[O-]1)2nC-O,0,325.83
O[N+]14N,0,320.42
2[O-][nH]C-c)cC2,0,312.93
O32O1333F(O[nH][O-]1#cCCO,0,341.06
=c#=-,0,326.7
#,0,336.64
(,0,328.5
c31#=O()Brc2)Cc((,0,325.03
#[nH]-52FF-BrC[N+][nH]OC2C4((cC3((C1c2cC(=cO3,0,339.58
32[O-]cCc=-Fc(,0,321.04
c[nH]O#[nH]4Cc3(4-,0,334.32
),0,304.76
([N+]3cC4FO,0,336.92
5#Br=c-=-NBr),0,337.83
Cn-33C1(Oc1,0,311.23
[N+]123,0,336.32
Br4#Cn2O532-()[O-]()CCC()([O-]F)c,0,330.85
n,0,330.45
nc,0,321.91
nO[N+]2#-2[O-]1[nH]c5C[nH]#cC(CC2CO(1O4#Ccc,0,323.39
Br3C,0,330.69
3,0,326.0
-2NnF[O-]nC[O-][O-]4[O-]1,0,351.7
4(Br#1=),0,318.65
5[N+]C5134,0,338.94
[O-]CCNF4,0,325.08
c=2C[nH]N[N+]=O--cC33c(34=)))c,0,322.68
1N4n(,0,339.77
Br4[N+]F[N+])-cnOn2,0,306.95
Br#,0,304.04
c[nH]BrFC34)c[nH]Cc25[nH]C-2)Ncc,0,329.98
[N+](N#[N+]cOO1Br(2N[O-]2CCN1[N+](CCC3()[N+]#1C)cC(#()cC([N+],0,339.87
1332Cc)1C23,0,333.32
4[nH]4O##=,0,329.33
#,0,314.76
-n3123n(c1CCCBr,0,321.32
2)2243[N+]#CCnCC,0,313.11
C324Br-C((N)CNBrc)13NCC,0,312.04
C)=3#1[N+]n#c)()[O-]F4O(,0,315.56
n((F[N+]=C342),0,329.25
#cN)C3OnC5Cc)CC1,0,345.3
#(1F[nH][O-]-F,0,329.27
[N+]#)2[O-]FCcBr(CCc(=43(#cc)3)cO,0,336.97
NFnnN)4BrnF,0,346.11
Br,2,332.2
=4N5##)([O-]Br(),0,325.82
CC1,0,326.19
cn4N(c14Nnc)ccN,0,309.11
4cC)1[N+](1cCNC(Cnc3O2CcOC)C#5,0,332.49
4,0,314.16
(#2)O#(N3)C1ONO==(CC()21cC2NO1,0,337.26
OC[O-][N+](=nN[O-]CN42,0,326.18
FC4Oc45,0,324.79
3n[nH]4,0,336.33
=#Br1,0,339.22
)3,0,338.52
[N+]O(-3-c(c43cN))c(cCCO))C[O-]ccncc1[nH]cC,0,311.21
c#2[N+][O-]c=#)N)35CCCCN=Ccc)C4C1((cC,0,321.68
[nH](cBr4C1)Br=3,0,329.75
BrN-1-On=Oc#((==1)2Cc),0,331.89
,0,330.42
nN2[O-]12BrFN#)4,0,349.4
2[nH]nCF,0,307.93
cBr=#)Br1c(cc=c)nC)((cC(C1c(1)CnC2,0,310.87
