SMILES,SMILES_state,NLL
F1Brn[O-]cC1(c#[O-]c3[O-]4#[N+]nN1FC[N+]C=[O-]Br[O-]-[O-]1[N+](554C1)[nH]3[N+][nH]BrN=#nF[O-]O4=F41BrO=(3-4cc1[N+]1cO45Br-==F22,0,392.3
-[nH]5[nH]3-)n)#)4[O-]C#)5cn1(F2)(C[N+][N+]2N#3N=BrN[N+][O-]O,0,392.71
c(Fc(C=C-ncNn215F[nH][N+]3N4F2=2#(2O=,0,393.02
O[N+]4-[O-]FOC1O)==F)O=[N+][nH])FNn=Br5,0,392.71
31[nH]Cc([N+],0,393.08
))-3#2[O-]1315[nH](BrNc#,0,392.65
[O-]Br3)F,0,392.39
[nH]C3F3BrCO(F(=O[nH]-[N+]4Br2Br4[nH]5-#[N+](O#3ONBr3([N+]nn[O-]N[N+][N+]OC5C3535[nH][O-]=-)==4[O-]-BrC[N+]n(([N+](C3N[N+]nF3c(,0,392.84
),0,392.31
,0,392.92
3C[nH]#4,0,392.2
FOO53)=2c)n1O()nN)c#1[nH]2FNF[O-]NN3Br5N,0,393.22
#,0,392.55
([nH],0,391.84
O-c))[O-]-=[nH]=-[nH]=([N+](1NO-1(,0,392.71
#N#4cCcC)n[O-][N+][nH]cFC=)O,0,391.93
(CF4[O-][O-]2[O-][N+]([nH][N+]))[N+])[O-]On)1F-41C[O-]N([N+]C,0,392.16
[N+]c5c[O-]=12[N+]Ccc2F55-,0,391.94
Br[nH])(1[N+]221,0,392.75
CC,1,392.86
2Fn(#2,0,392.84
C(=N=-2c3[nH][N+][O-]4Cn15)(C3FOc3[O-],0,392.99
=C4BrO4Nc[O-]C(1NF4c4[O-]F5=Br(-3nc[N+]4cN[N+]N[N+]-[O-]C1,0,392.27
=)1N)[O-](n#4n1BrO[N+]1-n)(1#1#)-#21,0,392.65
[O-]N=5n(CNBrcC[O-]O(#4[N+]OC),0,392.35
BrNc4nN35OOFc)5F)N3[O-]cC[O-]cC[nH]4OF-())[N+])2[nH]Br42[N+]5F,0,392.01
C[nH]c[N+]n[N+]222[nH],0,392.37
-N(2[nH]=N)4-[O-],0,392.57
,0,393.0
[N+]CN(N41On5,0,392.39
Br[nH]C4CO(4FCO1#2Br,0,393.15
[N+]53123=[O-][N+]n)C[O-]##-[nH](C,0,392.43
c1[O-]#,0,392.38
(,0,393.19
C[nH]c,0,392.39
1n-1[N+]([nH]=#-FCn[N+]Br,0,393.37
25Br#N21[N+]5(F)[O-]F=F[O-]4[nH]BrC5[nH]BrCNF4ONnO1[N+][N+](=1=#-3Br[N+](41FN2[nH]N5(NF41=4cc)42[nH][N+],0,392.77
Br[O-]1ON,0,392.82
4CBrF[nH]n1)2O#2([O-]=[N+]=O22C-4c[O-]C-Br[N+]#[nH][N+]#C1=NN3[O-]n([O-]4===F2,0,392.1
4Br(N[N+]=(O-5#4NN5,0,393.2
Br2[O-](C1,0,392.33
,0,393.11
(([N+]N[N+]N[O-],0,392.67
[nH]==O,0,392.53
5OO([O-][nH]nN4Br(1--O-(-[nH]45),0,392.86
(5[nH]cN5)1C-C[O-]n4(O51Br)Br4F,0,392.32
4Br4n[O-]2N[O-]4[nH]O1[nH]5O[N+]4C)cFc=,0,392.38
=C1#[O-]5c[N+](([nH]-cN-[nH]n1(CCNN)O(==3,0,392.32
=2235cBrC(nc43#444#[O-](Cn222((,0,392.4
BrOOc[N+]#4F,0,392.8
-2Br[nH][nH][N+])-32,0,392.73
=O324F#[nH]55[O-]C()N3n=4[O-]3O4c-)C21ON[nH]=([nH]2,0,392.08
-)15[nH][N+]=Br=n44FC1On(NN2N[nH]c4F,0,392.73
N,1,391.66
)-N#,0,392.42
c,0,392.39
-N4(Br)C#=5Nc(N3(N#=2nN=(ON,0,391.92
NCFC,0,391.73
#C1[N+]n1,0,392.15
c[N+](nF=[O-])O[O-]cFF=c5[N+][N+]35(4N1[nH]CO-#)O=4c,0,392.26
[N+]CBr--22N#4[nH]Br[N+]Br=,0,392.1
=[O-]1#-(#-[N+]44-BrCN#C-C5(15F53=c((,0,392.6
[nH]NNO13C3Br-5#=3CCC(C2,0,392.54
(cC#NN5F2,0,392.38
c1)3#[N+]F[nH]n[N+],0,391.27
#n-1n35C2=n),0,392.47
CBr4[N+][O-]cnn=1N[N+]5[N+](Br23,0,392.09
[N+]N2Br3)(Brn4=)=15[nH](5)[O-]NBr4,0,392.37
cFC4=cn4)#N-4n[O-]n[O-]=[nH]2Br31[nH]cc[O-]3)CBr31-Br2[O-][nH]Br,0,392.55
),0,392.48
[N+]-O52=N44-25F5O(-[O-]n1(N(2O-=2(4N[O-]-(=[N+]5F5=3C#NBrc4[N+]4,0,392.83
)n34#5,0,393.38
3Fn2F[N+]OcOO#3-)F3c=F#1cn,0,391.89
[nH](O1n5)[nH]-2)[O-])cCF4=-1C#1FC)[O-]#O3n,0,392.6
[nH]NcO##C(CcnC[N+]Br[N+][N+]F115)1OBr-N-#3[nH]n[O-]1F[nH]Br1=2c=#[N+])F#)-=O[N+][nH]c2,0,392.56
c)NO-1=[nH]313=3[N+]O(21O=2)C-11c(,0,391.95
#(4[O-]4Br31=[N+]=cC(5[nH]1ONFFc#,0,391.95
15([O-],0,392.49
C5BrNNN[O-][N+]Br5OnF[nH]1[N+]#OBr3Br#F[O-]515=[nH]NnFc)5O-[O-]cnC=c#3=-=()(C#--,0,393.04
[N+]n[N+]2c#Br(C)15454F#,0,392.54
CN,1,391.81
(5#[N+][N+]42O#[O-]n[nH],0,392.53
[O-]2,0,392.3
-n[nH][N+](Brc41#=Br3,0,392.66
5[N+]3O-##[O-]Br-)Br[O-]O53N1c1N,0,393.2
1Br)#OBr-#O(F(,0,392.51
n1#31C#24)F-[O-])#-[nH]F)#14Cn(OBr[O-])3[nH]OF#c225c,0,391.34
c1-N1[O-]4Br(,0,392.38
)3NOc5Br#4=42Br3=[N+]c)N2[O-](#CF=)N[nH],0,392.99
,0,392.64
=c,0,392.63
BrFN5O2C[N+]Br=c34-[nH]Br455Br([O-]#NBr[N+]Brn([N+](2BrF,0,393.3
4Cc14c[O-][nH][O-]4-C(OON2c1#3Fn)[nH]O,0,392.2
[O-]([nH]=n(4=#F33[N+]=-C4-O4==51N[nH])-)2[nH][O-][N+]##(nc3c#3F[O-]OcN,0,392.91
ON1[O-][O-]45[N+]4nc=#n#C,0,392.34
2C,0,392.09
5C#N=32N3[N+]cBr,0,392.85
[O-]Br3)(FN[O-]N[nH]1#,0,392.4
F=[nH]C1,0,392.3
5[N+]NBr2BrFFn[N+][O-][nH][nH]1[O-]F,0,392.56
[O-]OBrF(C2BrO[O-]O-O1)[O-]F2=4[N+]c1N-)N1nO((Br1OC-[O-]3=1[nH],0,392.91
522[N+]C,0,391.97
,0,392.62
(3))[O-][N+]1)3[O-][O-]=O,0,392.91
#1cN(14)([O-]Br([N+],0,392.08
)4FOF-(c24((n3C),0,392.43
nN14F[nH]Br[N+]3[nH]c[N+]=Br#=BrN-)[N+][O-]C3,0,392.62
3(F4[N+]-FNN[O-][O-]c3=N33[O-][N+]2,0,391.46
3C[O-][O-]4[N+]#[O-]cCcO54[N+]O4C[O-]N1#-Nc,0,392.19
55n3,0,392.49
c-,0,392.01
N1,0,392.35
)cO3=,0,392.69
-O(c4C55C[O-]O)O14=2#[N+]FC[O-]([N+]c4C=Br,0,392.44
=2c(4N2nO5Br,0,392.02
,0,393.1
[nH]-#)(C4(,0,392.61
n[N+]F(CCOC[O-](5545[N+]#12C,0,392.03
34,0,392.67
,0,393.06
Fc[nH]n2O3#n3[N+]3OcCBr1C,0,391.87
)CnC)5[O-]--[nH]F---[nH]34BrFnc[nH][N+]5[O-]c,0,391.73
=3cBrO([O-]O[N+]3[nH])==5=(O([nH]NF((==O5F4()FFFn4#3Br5[N+]345[nH]1=C,0,393.21
(#O))#2C([nH]FF42BrCN[O-],0,393.01
=BrC,0,392.46
([N+]33#4#31C1[O-]c##)3#nFN=C53#[N+]31)Br4F[N+][O-]n[O-]4[N+]F21=[N+]O32,0,392.78
C,1,392.36
)4([nH]=Br)3=(1C-Cc113[N+]4,0,393.06
[N+][O-]#12F5[N+]n4,0,392.39
4N,0,392.37
3(Br)OBrC13n))[O-]((4,0,392.55
3c5c5-N#55C#cF2,0,392.49
NnC2c23-=33=)C4[O-]nBr12[O-][O-]2=[nH]=N=-O3#[nH][N+]O3O=O[O-]52n5c([N+]#,0,392.5
CBrcFCN,0,392.44
-C4,0,392.59
-)#NN1[nH]==,0,392.02
#=N1[N+]BrCNO1[nH]-F=C1FNN[N+]C1CN,0,392.1
N[O-]c5[O-]F2[nH][N+]n2c3#[nH]=F=-14(3Br2-)[O-]n2c#5(1-14=1[O-],0,392.21
N2(F=OC,0,392.23
#(N[O-],0,392.61
nCO(F,0,392.7
5c)11-n)#cN35#[O-][nH]-c#3-3[N+]Br-432=[N+]55C2N-,0,392.83
,0,392.79
[nH]2c4N[O-]224141Brc1-(,0,392.55
1=NOO--1C4F23,0,392.7
FF[O-])FC=CBrO,0,392.52
n[O-]N4n)F[O-]3-=[nH]C[nH]4-[N+]13n[nH]C[nH]=4NcOc[N+]FFOcC=nC-5,0,392.35
[nH]C=#)4)NF5CF=[nH][O-]32[nH]FO3n(n[nH]C#O1,0,393.3
)c1Br35Br)-#5,0,392.71
Br[N+]5c[N+]BrnFc=(#Br33))[nH]=,0,392.71
NFN4O331O2[N+])2Br)cc)Br,0,392.2
(5,0,392.5
123,0,392.2
1,0,391.91
[O-],2,392.76
-1#=(n5Br-2#[N+]2nBrC#2)F,0,393.1
BrBr)C=n)[O-]Br[nH]124[nH]O5F,0,392.59
F11FN[nH](C-[O-]21[nH]F(-4[nH]O2=C1F1#-3#,0,392.42
[N+]=(OOcCCc[nH](,0,392.73
O[N+]C4[nH]-[O-]C[nH]41nOnn[nH]Cn,0,392.51
-(([nH]N[N+]2(n[N+]3(O4CNO(cn,0,393.16
#[O-]N1[O-]4n=[O-]2)c2n#[N+]4533)c4[N+]44[O-]2c[O-]O#)c1,0,392.44
=,0,392.57
CBr,1,391.61
O[N+][nH]c[N+]([O-])N15O3=#[O-]Br-O=1[N+]2F2Br[nH]C34Brn5CF2=N1)3NccN[nH]#5Br45=FBr[N+]45,0,392.38
C=4Nc[nH]c1c1#4444),0,391.51
1#CnF[N+][nH][nH]C##22)[N+]5),0,391.65
N33[O-]3#=[O-]O[O-](,0,393.08
([nH][nH]3Fn##[N+](#5)5O(,0,392.16
[O-]cCOO[N+]N=,0,392.77
=O)154-,0,392.55
1nn#[nH]52[nH][O-]-[nH]24#n-15[O-]2[N+][nH])BrcC,0,393.02
5))52=n[nH][nH]NnF[O-]5C[N+],0,391.99
[O-]-5n[O-]N#[nH][nH]N[O-][N+]nN(-C,0,392.07
[O-][O-]3[nH]4[N+]n3,0,392.17
-c[N+]O,0,392.35
BrN-OFN#BrNFFC,0,391.81
,0,392.28
n(N[N+])Br[nH][O-]N24(4BrF35C[O-](#cn32-#1C)2[N+][O-]nC[N+]))[N+]n2cFN([O-][N+]-(-cC241)OCc=1C44=22NFBr[N+]FnN[nH](,0,392.42
N3c)5O#[nH])1134#)3BrF,0,392.9
-355c3c,0,392.31
5)FN)2Nn-Br24-((F35O#([N+]n-Br[O-][nH]Br)(=,0,393.09
)[N+]4)3[O-]F==1C())=C,0,392.63
1n)CO3[N+]Brc3F[N+]cnC)n3cn,0,392.48
3)2O5=c4(O-=-[nH])NNCF[nH]=[N+][O-]#3[N+]F,0,392.67
,0,391.87
CFC,0,393.02
-3-n4=C(#Br[N+]4#([N+](52FN=c31[N+],0,392.51
2n3Br)[O-],0,392.7
)(,0,392.38
n=-nN43=2[N+]3[N+]4c[nH]C#Cnc(O1[N+]-F-C[O-]C[N+]-5[N+](CFn55,0,391.8
Br[O-]O3(,0,393.09
Cc([N+]C=5(=2n[nH]-,0,392.35
))#O#N1n-N[nH]53[nH]23)[O-],0,392.77
O3Br5F1OBr))1#O[N+]#n[O-]42-Br1#42[nH]),0,392.31
n,0,393.05
FNCCcO)-1n5F,0,392.37
#1,0,392.33
1cNCNF53((([nH]1=14N2442-Br(NBrc1#),0,392.23
)O[O-]2Br[nH]-23-[O-]Br#)#34)C[O-]-NnNOc[O-]CN3[N+]-[N+]((-[O-][N+],0,392.07
2n[O-]5[nH][N+](-4[N+]2[nH]C5(c54FNnBr,0,392.78
5cBr[nH]4,0,393.23
[O-]F[N+]Nn(3=C-4(=1cF2nC[N+]F4NN2[O-]2N#2,0,392.64
3n,0,392.68
O2CF[nH]4O[nH][N+],0,391.86
[O-]O,1,393.35
([O-]5)[nH][O-]CF[N+]FC1213[O-]cBrC2#C-F[N+]=((,0,392.43
c([N+](n[nH][nH]ncBrC[N+]n3=-3(O#O-OF[N+]c,0,392.15
n#4-N5-4Br(OBr)2Br21-1N1[nH][nH])#(=N#1n2CC,0,391.93
2,0,393.2
Cc)FCc43[O-][N+](nC4=)2[N+]CO1,0,391.99
,0,392.63
Cnc)N[nH]3([nH]On[nH]n5N[nH]c5[O-]nn##5nBr[N+][O-][N+][O-](23==,0,392.65
-5[nH]2(2c3FF)3433OCO-FFO-#=2325[O-]#-4)5(55c)[O-]C2,0,392.31
)[O-]n5[O-]O32Br,0,392.02
[N+]O4C2N-3O=433Br[nH][N+][O-]=#1[nH]C[O-]F#52BrN#[nH][nH][N+])2=#5FN341[nH]OFn2F([O-]4[O-][O-]3O[N+]N-OBr5Br1Fn)[nH]FN11C#FC2[nH]nBr45CBr2n[N+]#N3N,0,393.22
Br[N+]-F#)-43cnFC=-4F-[N+]n1c-3c[N+],0,392.16
1[O-][N+]2n2Br(NC[N+]N,0,391.64
c2O52Fc[nH]F5N3#N[nH]ncN2224F,0,392.43
cn51=)Cn([nH]-=O[nH]F([N+],0,393.21
OcBr#(4)((#[nH]33(c-3,0,392.81
=cN-[O-][O-][nH]BrBrO35Br[nH]OFn4,0,392.82
4(=)[nH]n5ncFNCNcFc4[nH][O-]F[N+]-O13Br)F(52=NC24FBr#1(1[nH](C1152O)[N+]))43-#4C5N5(NN[O-]N[O-],0,392.48
=F(4#Brc4#(Br3F([O-]n33)4[O-][O-][nH]C2O##4Cc#25(4nN1[O-]3,0,392.11
)522NN(Br4)422n3Br)nBrBrC#([O-]1=#CBr)nF[N+]CN4223#C[nH]1n[N+]CFF4C))53NF[O-]-##[nH]nn,0,393.02
[O-]FN1C[N+]F[nH]Br=#4#[N+](-4F3BrCOBr[N+]O=C4#N4,0,392.59
-N[N+]2[N+]5CF[nH]14Br#[O-]O3C5[nH]N-nCcN[O-]=-1=NBrnF-)n,0,392.65
[nH][nH]cNc[O-]2O)N43C)cF31=)-cC-BrNn4#BrN5)2(-cc#[N+])1O3543n1=2,0,392.98
[N+]12,0,392.4
C1[N+]=()[N+]#C#,0,392.3
[O-]n2)4nn-[nH]13(#5=[O-]N5[N+]=)Brn(1Nn(#3n-[N+]N[nH]#[N+]1n(FO4-C,0,392.85
F(()-C)5[N+]11[nH]-CccNBrC[nH]F[O-]=Br[O-]2,0,391.78
-),0,393.16
c,0,392.81
11[nH]C2Brn,0,392.61
5[nH][N+][N+]2[N+])O2NFC=O[nH]cN,0,391.55
(#-3=C3==,0,392.42
F1[O-]F5C=[N+]1[O-]NcBrF[O-]O2[O-]N1)[N+]4#2N##44[O-][N+]),0,392.78
2n,0,392.25
cnFBrN[N+]C3=4[N+]4[O-]2251-[N+]-[N+][O-]=34-#nO33Cc5=#(n)11#[O-]-=1)n-)cN1BrO)=),0,392.73
,0,393.0
-5O5#[nH]12CBr4Br,0,392.07
3#[nH])[O-]5,0,392.54
3(4[nH]-O[N+]4[O-]C#)2F[N+],0,391.6
c[nH](Fnn(()-(F33)#(nn(=N4Br=[nH]N[nH]322N4[N+]#2=[N+]C(3-1=n([nH]n(2#51=O,0,393.22
2[N+](=54(FF#3,0,392.68
n[N+]5,0,391.93
42#n)FN2,0,392.7
1#)cBr[O-][N+]4C2=,0,391.44
[N+]OcF4c[N+]=,0,391.78
[nH]Nc=CO,0,392.66
[N+]#1-Br433(22)FOc==N542nO22c(,0,392.77
=NF[O-]3(c4#)[nH]C5[O-]-3=5,0,392.94
1#-#[O-],0,391.91
n=Br[nH]=F5[nH],0,392.79
5C,0,390.97
c)2F34[O-]-#O-[nH]1=4(45C1)C#O3,0,392.38
-[nH]#4N,0,392.82
n[O-][O-][N+]Br-114-CBr[nH]BrBrBr1[O-],0,392.3
)(F,0,392.72
[N+]=)F=O=2FOCn4nnC2c(2O4Brncn(C#c[N+]-#[O-]4(([O-]O-54N[nH]C(Br1)5=n4[nH]=15#-1,0,392.7
[N+][O-]3,0,391.75
1[N+]c[nH][nH]1OnBr=[O-]NN,0,393.07
O[O-]#BrO#[O-]-[O-]#NN)35(4nN)c[O-]F(c[N+]Br44(4(n1==1)3F[N+]c,0,392.46
144[N+]nC)O3N2)Br3C()#[nH](NN[N+]C[N+](22))c)2(1Br4[nH]2Br3[O-][N+]n2c),0,392.33
F[O-])-O[O-]O33NC2([O-]C3cCC)[N+]2[N+]Br)c=[N+]FNBrO2CFnc==3345CO1[N+](=[N+]55Fn4OC[O-],0,392.58
N[N+][nH]CC)N21-CNBr[N+]2-#==cC[O-][O-]1[N+]n1-[O-]#Br344cBr4#)C-Fn[N+]4C[O-]1Br)-N14142F1[nH]2n3)(=O,0,391.87
n3=#5[O-]4(#C31[O-]1=c-c[O-]F[O-]2)2(Fn4-##=BrCc[nH]O13C2n(c[nH][nH]Br[O-]NC,0,392.34
1NO22c=Br[O-]#cn5nO#([nH]-44[N+][O-]CN#3Br--=)-1)=4--[nH]2))FcBr)1N)C([N+]2[O-],0,392.86
,0,393.02
[O-][O-]4[N+][nH]##[N+]O(=C,0,391.65
c44Br-F[O-]2,0,392.58
[nH]c)N=C2#3133(=(515cCC1-)5,0,391.86
c(#nBr2)1Br2BrC#CC-134c3,0,392.46
O3,0,393.11
-#c1#3c[O-]1Br)(54c(n2-14[N+]2n[N+]3Brc4#(=FF[N+]-3[nH]N3([N+]#[N+][nH])5)[N+]#4F,0,392.79
#O[N+]N,0,392.35
(C)[N+]BrC1(F1,0,392.69
[O-]1[N+]O=5Cc55[nH]n1,0,392.72
(C-[N+](,0,392.29
2N[nH](#Brc-2F4[N+]1n,0,392.77
45)#([O-][O-](n(12OcBrn=#n(4N[N+][O-],0,392.43
,0,392.86
)Br(2[N+]N[O-]3[nH]F#([N+]F,0,392.92
4O1O##3O[nH]F5BrC2-O[nH][N+]3[O-]O(C3n[N+]([nH][O-]4=[O-])F5[O-],0,392.91
O#N#n3O-Br511,0,392.85
=((Br(Br#OC=NcNcn2[nH]Br3[O-]5##--Br[nH]435nF[nH]N1ON[O-]c51O5Br4cnO[O-]Br,0,393.08
C[N+]N2Br3Br[nH][N+]1#[O-](N,0,392.57
-OBr[O-]5-,0,392.59
,0,392.39
C1[nH](-FnBr3[N+](#C-CFF-[N+]Nn1nOC1(O[N+]2#-)(Brn2--1)[O-]14,0,392.35
OO[O-]n-[O-][N+]3O13[N+]53[nH])[O-][O-]4c-[O-][nH]NO1[O-][O-]BrF2c)C=3-([N+][N+]=([nH]c[N+]1O)C-[N+])1N)Br23=-2#2#-FcBr[O-]2#N13[N+]N[nH]OCnn4#c-O5OC42(Br-[N+]24)N1c((BrF[nH]Br(CnN[N+]4F(cN5-#-Br,0,392.31
OOn34CBr5OCc2[N+][nH]C2[O-]N([nH][nH]O3=FCO52[N+]5(2=)2Br[O-](5[N+]1n[nH]#[N+]F2C)OCBr4NNCBrcC#[N+]nn2#3F)#n3#C[N+]F512,0,392.34
)F3O1,0,392.18
-[N+]O13O[N+]cBr3FC[O-]=[nH]2cOFc4[N+]F1-C=(Br-411[nH]42,0,392.14
)[N+][nH]-4[nH]3[N+]F42-4-C)))2F-O1213=O=Br331F1,0,392.49
Brn)=1,0,392.54
OC3BrF22CF-[O-]2nCC2FN23,0,392.42
,0,392.38
3)N-(4(ON4,0,392.33
n13)(13Br25-N[N+]C4,0,393.03
3n5n1n2(#=C(,0,392.52
4=OOF==n5[O-]F[N+]5=5)4)34=n2#13)F[N+][nH]F(F41#,0,393.58
,0,392.21
(5Br1#NnO(N[N+]F4[O-])=c=cnOcC3[O-]Br[nH]#3CcC-[N+]CBrn44cBr3,0,392.11
NCCnFnN354OF1N5N#[nH]n=F5N34[N+]31cO)#2[O-]NO5#NOCFO[nH]O24N(-[N+]n#n=F)34,0,393.06
O2(O(=[N+]=nn2,0,392.42
)N[N+])[N+]O133Nn3N[nH]3FO3=-5,0,392.85
[N+][O-]4Br-Br[O-]2)n=)4-([N+]2C-),0,393.17
[nH]2,0,392.37
)-O53=(Br(-==[O-])Br2[N+]#OO[O-]C21C4[O-]3,0,391.91
CC1F43[nH]2)---nN,0,392.05
#)(42,0,392.17
[nH]=[nH]BrC[nH][nH]OOcC(cC3441)1235[N+]CccBr[O-][O-]FO1#[nH]1n52F[N+]On#(nF,0,392.44
-4[N+]4-[nH]#(O-N1cn=2O1n#Br[O-]OC3[nH]c3(1[O-],0,392.38
n4nNO-,0,393.16
CN,2,391.71
[nH])[N+],0,391.88
2135(4,0,393.01
)[nH]OFN(C,0,393.3
Br#=)1,0,392.08
-Br(#n=[N+]4=BrBrn[N+]FO4n1=FN3,0,392.67
C[N+]n(,0,392.76
5=,0,392.15
,0,393.15
[N+]Br,1,392.71
[O-](2F2(OcC5[N+]Br2N3[N+]Br=[O-][nH]NBr[nH][O-],0,392.77
3OOOO[nH]-35,0,392.74
[O-]4-[O-]cN[N+])[nH]3[nH]c1#=[nH]4CnBr),0,392.52
1F1[O-]2#5,0,393.27
[nH]2Br=322n)C)#([N+]OC3CN51F=Br#,0,392.65
)Br[nH]-4[nH]C14=[nH][O-]Nc,0,392.49
c)4Cc)#F2FN5[N+]O[O-]Cn51[O-]n[O-]3FC(c[O-][N+]452[O-]Nn3[N+]==,0,392.38
c,0,391.84
CBr(-2[N+]n4#2)34[O-]n(24FFN2[nH][O-]N[N+]On15-5)N515F)4[nH][N+]C1#22,0,392.78
5=[nH]4C#c5,0,393.12
c[N+]3c[N+]c=),0,392.39
4[nH][nH]1)[O-]53N,0,392.26
)n1N3Br42=(c1#4)[N+]4-(#=-[O-]4N4C()F(1(2FBr5N44,0,392.01
#2)CBr2(-1Br[nH]C)C2)([nH]#[nH]Br()#N5[N+][nH]=O[O-]4CFBr-OcnBr[N+]([N+]NC41[O-]4[O-]BrnCBr[nH]1O2-,0,392.26
F#Br-C3n)3,0,392.48
OBrBr=BrF5BrFc),0,393.44
BrO[N+]4C[nH])CN-c54F[nH]#C)2#=#=[O-][nH](-,0,393.3
,0,393.34
5#)1Br(Br([N+]1)Br5O4cC2[nH]14([O-]1[N+]-CC1)[N+]n(n3[O-])#=c)O,0,392.15
2BrC#225,0,392.97
)[nH][N+]#O4[N+]Fn,0,392.68
[O-],2,392.36
Br(1F3C-((#nN),0,392.84
O-c(n,0,392.84
3[O-]FOBr-NBr,0,392.95
n5O#3OOF-n5FBr2[nH]NBr5[N+]=3NBrO)32Br,0,393.53
3[nH],0,392.17
(55)-,0,392.97
(5[N+][N+]c(3[N+][nH]Br[O-]5=([O-]5O4cnc-)C4N)Br(F[N+]4=5#(#[N+]F)1C5=5[O-][nH](1c(#1#(C-CcC1,0,392.05
[N+](C3[nH]#Br=,0,391.87
(4#nBr1(N51Nc2-[nH]153[nH]#-FF[nH]=)3[N+]4CcC==BrFF,0,392.94
51[N+][O-]FBr4,0,391.82
4C[N+]F[O-]Br-cn-#[nH]O[N+]C4cn##,0,392.02
C=,0,392.9
NCn3n=Fn#[nH]#CNO[O-]2=,0,393.22
C2)[nH]5[N+][O-])=#(43[nH]#[O-]N=N)F1,0,392.77
-3O)-c[nH](N1Br)[N+]N[nH]##5Br1nBr(ncBr[nH]5n5,0,392.62
3)-5C-O5[N+]Br-251OCF=1-NF=CO[nH]3C#FF-c)3-)2=[N+]=#[O-](3Br,0,391.91
(C3[nH]n[N+]=[O-]5)5=[N+]2[O-]3[O-])3c,0,392.78
2N3OBrN5(,0,392.68
=2[N+]#3OC[nH],0,392.16
-C[nH]cBrC5FF[O-]O3C[O-]O53[O-]-CF)O#3NN[nH][O-]Br2=O14,0,392.01
N1-[N+]-N,0,392.73
O5c=Br4N=,0,392.37
22=5[O-]-#c4-#C,0,391.73
#,0,392.47
1O,0,392.78
5[O-]1(c[N+]Cc[N+]1C#3[N+]O1n[O-]NO2n22F[nH]O,0,392.16
-[O-])cc[nH][N+]Br,0,393.12
cn[N+]n15,0,392.39
F,1,392.5
n,0,391.84
,0,391.92
-C5)CO#F4N4[N+]3)nC[N+])[O-]n5#C43cF-N34=2BrF41c=3Br3#c3)nO4C[nH]2#O#-Br2Br-5,0,392.75
(1#22[N+]n[O-]([O-]Br1FC[O-]13[nH][N+]N13C132=[nH]Br#5cn3,0,391.6
(NC#cn2,0,391.89
