canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(C(=O)NCCO)co4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.576,7.47,5,KNN | KNN | DT | LGBM | ET,0.14309352906740033,1.3902520017514715,5.8569064709326,0.6530831378735463,0.6709746263398718,11.083415174062706,12.031466558971596,5.346916862126454,0.6709746263398718,0.21775737382000207,92.93801779458317,4.0318065945003045,6.662027129752603,0.6709746263398718,3.430900000000002,-5.4596639463804495,3.4700525650436915e-06,Moderately Soluble,36.153137,30.185974,51.35653,0,2,0,0.1472664,0.5605789,0.6898241,0.17802724,0.9353399,0.16128114,0.47467312,0.6338269,0.44919124,0.9392443,0.99835837,0.6840333,0.8427881,0.8624755,-5.1896553,96.65824,13.996968,464.6100000000003,3.430900000000002,0.4141916569142641,4.0,3.5582898148337403,0.7157455761295843,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cnn(CCO)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6016949152542372,9.05,5,KNN | KNN | DT | LGBM | ET,0.6976196075069574,4.9844771279029025,5.302380392493043,1.081131815492207,0.3201880795540402,15.750927922147962,11.022867918959053,4.918868184507793,0.3201880795540402,2.8416015406721846,51.13290317917321,4.291299548581874,5.546436820433712,0.3201880795540402,3.3046000000000015,-5.098251673187821,7.975323841651077e-06,Moderately Soluble,39.24952,40.824593,47.849785,0,2,0,0.087669775,0.43094128,0.6475259,0.16734338,0.9045002,0.07176237,0.35676175,0.5949729,0.28755727,0.92039204,0.9973626,0.7219533,0.8251238,0.7582598,-5.1825356,95.45188,15.847758,421.5890000000002,3.3046000000000015,0.4973094915903237,4.0,3.4883606206756035,0.7235154865915996,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cn(C)nc4CO)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5798319327731093,12.48,5,KNN | KNN | DT | LGBM | ET,0.6976196075069574,4.9844771279029025,5.302380392493043,1.2447634291009613,0.3392971476612953,22.900860515996253,14.802656211560421,4.755236570899038,0.3392971476612953,3.7996274776269674,81.24297878976041,4.0902141614828995,5.420258980315177,0.3392971476612953,3.3416000000000023,-5.129145154990393,7.427708388314617e-06,Moderately Soluble,45.194683,41.365215,47.65982,0,2,0,0.21974388,0.46374884,0.5675317,0.111675285,0.9419897,0.081761114,0.32186124,0.3948547,0.33127287,0.91009647,0.9989273,0.71983755,0.88670045,0.7626605,-5.1553373,96.76427,14.4384365,421.5890000000002,3.3416000000000023,0.5233277692633815,4.0,3.654012478929708,0.7051097245633657,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CCOC4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5714285714285714,10.5,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.8836030068125652,0.18036453387389678,8.32240433842561,3.344459505055267,5.1163969931874345,0.18036453387389678,3.3891322835913797,17.263048600635663,4.762882506794597,5.469911479580272,0.18036453387389678,3.4787000000000026,-5.002432848934182,9.944138193685663e-06,Moderately Soluble,53.134483,56.530212,44.114937,0,2,0,0.24694693,0.28107777,0.6463785,0.054092787,0.80091536,0.20607252,0.504534,0.5027914,0.090014786,0.9486679,0.99994314,0.74727786,0.97485715,0.76421523,-4.632004,97.15896,10.618893,395.54700000000025,3.4787000000000026,0.5464877990227248,4.0,3.8688122721511515,0.6812430808720943,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCN4CCOCC4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.53125,12.44,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9048167941047538,0.2110704807218889,9.061066834644535,4.5681878546177455,5.095183205895246,0.2110704807218889,3.09826564858785,20.821640140795353,4.681485063680344,5.508881348110148,0.2110704807218889,3.164500000000001,-5.03908145607889,9.139418068769026e-06,Moderately Soluble,61.721985,65.679306,43.52642,0,2,0,0.2642583,0.48131448,0.5682403,0.047292523,0.88735664,0.044125367,0.24279574,0.32474676,0.11606113,0.9488826,0.99977285,0.71621424,0.93767965,0.77981794,-4.7702074,92.79645,14.584628,438.6160000000004,3.164500000000001,0.460959621286949,4.0,3.3587506693947002,0.7379165922894777,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(CCN4CC[C@@H](NC(C)=O)C4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5038759689922481,12.86,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,0.9335827977048122,0.23111170082563606,10.11017393761711,6.636329858766573,5.066417202295188,0.23111170082563606,3.024153728232994,24.353519402313665,4.613438268676941,5.519396135913435,0.23111170082563606,3.126000000000002,-5.090918496519185,8.11113264143011e-06,Moderately Soluble,39.23948,30.989248,44.64338,0,2,0,0.3286693,0.3766919,0.24235919,0.101474866,0.958439,0.053153444,0.13507155,0.11814058,0.5811223,0.8536728,0.9924591,0.48445025,0.8133482,0.7476911,-5.1101494,90.673935,14.405782,451.65900000000033,3.126000000000002,0.4618363847684002,4.0,3.8706947985728704,0.681033911269681,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cccc5c4=NN=COC=5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5891472868217055,11.42,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1523800712443335,0.2771197647758924,16.8562553617391,8.275167235648524,4.847619928755666,0.2771197647758924,4.066542656856489,49.606068678259895,4.304465189794918,5.390774667716416,0.2771197647758924,3.0871000000000013,-5.259651570657639,5.49981940929256e-06,Moderately Soluble,54.334717,41.574203,40.352573,0,2,0,0.32187703,0.3313053,0.88074857,0.08698504,0.9104767,0.357575,0.72738534,0.876828,0.15880384,0.9773506,0.9999383,0.69917464,0.95596063,0.94690955,-4.88031,104.44662,3.6862493,469.5890000000002,3.0871000000000013,0.48163959799363365,4.0,4.073713513799184,0.6584762762445351,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccn(C)n4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6120689655172413,12.54,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1420274240754507,0.2772670443865591,16.581824503845944,8.759876019255385,4.857972575924549,0.2772670443865591,3.9681128721795513,48.46975573352693,4.314529168926894,5.401415982922205,0.2772670443865591,3.4895000000000023,-5.14467691804052,7.1667636448509754e-06,Moderately Soluble,67.17526,61.516197,45.639503,0,2,0,0.17203936,0.26510972,0.8181466,0.06401343,0.8541048,0.39968506,0.7441394,0.8027285,0.13126099,0.98183554,0.9999833,0.75638443,0.9774829,0.82907563,-4.8002267,99.49089,9.877475,405.54600000000016,3.4895000000000023,0.5453323613042372,4.0,3.4430529533892136,0.728549671845643,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cccc5c4=CN=NNC=5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5769230769230769,13.14,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1770088604640878,0.28161357420412236,17.871598061522455,8.65831471751815,4.822991139535912,0.28161357420412236,4.217414190825265,53.57614556593529,4.271028534095832,5.374953744975992,0.28161357420412236,3.2024000000000017,-5.3386585147450605,4.585022648205095e-06,Moderately Soluble,47.499474,29.84403,48.452988,0,2,0,0.45352095,0.38596243,0.8907811,0.08091639,0.9410745,0.43012938,0.8351859,0.9030261,0.25470266,0.98654336,0.99995595,0.6654534,0.9484519,0.9595903,-5.0892844,101.84228,6.23703,468.6050000000002,3.2024000000000017,0.5220541944749765,4.0,4.115561477600089,0.653826502488879,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(C(=O)NCN)ccn4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5887096774193549,12.21,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1314003906008385,0.28259780322551703,16.47641975264605,9.826588514560648,4.868599609399162,0.28259780322551703,3.7801470656302203,48.44981074243305,4.314707915077149,5.422491303721175,0.28259780322551703,3.1568000000000005,-5.246009662447538,5.675319784717571e-06,Moderately Soluble,25.44315,19.958437,45.05076,0,3,1,0.1241066,0.54714286,0.6532315,0.15348181,0.9635066,0.27184868,0.4181304,0.572163,0.54578686,0.95906335,0.99926966,0.7191826,0.876218,0.8036132,-5.4334803,88.714455,15.291212,460.62600000000026,3.1568000000000005,0.339601475953191,4.0,3.550172860359644,0.7166474599600396,4,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cnn(C)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6403508771929824,11.67,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0878967214311837,0.2832139466588319,14.992020213664455,9.017290093260467,4.912103278568816,0.2832139466588319,3.410337699636223,43.95376246978022,4.357003943117506,5.467202614020127,0.2832139466588319,3.4895000000000023,-5.14467691804052,7.1667636448509754e-06,Moderately Soluble,54.144432,48.614494,42.27074,0,2,0,0.12226894,0.21559982,0.8456917,0.06358656,0.76041,0.28096792,0.55628717,0.7078113,0.05011358,0.9613455,0.9999286,0.82094395,0.968595,0.74255645,-4.842192,98.20294,9.877104,405.54600000000016,3.4895000000000023,0.5453323613042372,4.0,3.415974062512648,0.7315584374985946,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C(C)(C)O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.584070796460177,10.91,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.0638432745897775,0.2901128077118232,14.348182875211455,8.897547764733797,4.936156725410223,0.2901128077118232,3.1276789806828926,42.90069991977802,4.367535622295049,5.504777828525396,0.2901128077118232,3.2131000000000016,-4.729154495925347,1.8657158629782078e-05,Moderately Soluble,55.36794,53.72992,43.5307,0,2,0,0.14137754,0.29745597,0.7128478,0.081456676,0.83913594,0.2517991,0.63255554,0.7185625,0.16338025,0.9558875,0.99977875,0.70868814,0.9530109,0.85253793,-4.676015,96.7058,12.022177,383.5360000000002,3.2131000000000016,0.6053436979192238,4.0,3.5155544025642698,0.7204939552706366,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(C(=O)NCCO)ccn4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5748031496062992,7.98,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1954850712533447,0.2913041082688657,18.994101765737458,10.259294493693044,4.804514928746656,0.2913041082688657,4.2123943253704965,58.403802471702676,4.2335588765396786,5.375470980953632,0.2913041082688657,3.2329000000000017,-5.393982225757457,4.036619131819555e-06,Moderately Soluble,34.391552,29.292273,48.09519,0,2,0,0.085116215,0.5857093,0.725488,0.17223069,0.9519564,0.17540118,0.50825036,0.7169796,0.4975825,0.96340215,0.9989983,0.7060405,0.83255386,0.87292033,-5.3419056,94.226105,14.564964,475.6370000000003,3.2329000000000017,0.4056622880336567,4.0,3.452206318781041,0.727532631246551,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cccc5c4=NN=NNC=5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5769230769230769,11.0,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.1957517817425434,0.2960992366667088,18.987311857081036,9.606683901387216,4.804248218257457,0.2960992366667088,4.124746644172829,59.71814179010872,4.223893714390707,5.384602722124206,0.2960992366667088,2.9990000000000006,-5.194336550995501,6.392392731328264e-06,Moderately Soluble,49.447746,28.9929,45.808807,0,2,0,0.55306375,0.35131574,0.9046971,0.07876377,0.9365014,0.36863407,0.83249843,0.891157,0.22965892,0.9842986,0.99996054,0.6835691,0.95522946,0.9588723,-5.1052103,102.33176,5.0119944,469.5930000000002,2.9990000000000006,0.5206625134182853,4.0,4.094511251355746,0.6561654165160282,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccnn4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6120689655172413,10.34,5,KNN | KNN | DT | LGBM | ET,0.6976196075069575,4.984477127902903,5.302380392493043,1.077329349319045,0.30040715633627124,15.021571223620338,9.557065069708871,4.9226706506809546,0.30040715633627124,3.079862464391477,46.35828656292931,4.333872624261863,5.511468677100047,0.30040715633627124,3.4895000000000023,-5.14467691804052,7.1667636448509754e-06,Moderately Soluble,62.848103,55.03955,48.487522,0,2,0,0.15968645,0.27926916,0.8238638,0.056559958,0.8657091,0.43183082,0.7112659,0.808346,0.11344223,0.9875735,0.9999877,0.7667805,0.978607,0.8238351,-4.7871184,99.266396,10.565268,405.54600000000016,3.4895000000000023,0.5453323613042372,4.0,3.4588520589348297,0.7267942156739078,2,0,1
