SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
Cc1cc(N2CCC3(CC2)CN(C(=O)OC(C)(C)C)C3)cnc1C,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.5625,12.37
CN1CCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7435897435897436,6.0
c1ccc(CCCOC2CN(c3cncc(N4CCNCC4)c3)C2)cc1,2,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.6,3.18
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)CC(C)(C)C)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.5478260869565217,7.82
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc([N+](=O)[O-])cc(C(F)(F)F)c4)CC3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6746031746031746,5.9
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(OC)c(OC)c4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.6302521008403361,9.29
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc5c(c4)OCO5)CC3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.8425925925925926,3.53
[O-][N+]1([O-])c2cc(CN3CC4(CCN(c5cnc(-c6ccccc6)c5)C4)C3)cc(C(F)(F)F)c2)ccn1,0,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,-1,21.38
CC(C)(C)OC(=O)N1CCC2(CCN(c3cncc(N4CCC(O)(c5ccccc5)CC4)c3)CC2)C1,1,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.5303030303030303,11.68
NC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)C1,1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.6702127659574468,6.5
NC1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)CC2)C1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.5483870967741935,8.44
COC(=O)c1cccnc1N1CCC2(CCN(C(=O)OC(C)(C)C)C2)CC1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,0.45161290322580644,9.95
CC(=O)N1CC2(CCN(c3cncc(-c4ccc(C#N)cc4)c3)CC2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.5510204081632653,7.59
CC(C)(C)OC(=O)N1CC2(CCN(c3ccnc(C#N)n3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.6621621621621622,4.55
C(#Cc1cncc(N2CCC3(CCNC3)CC2)c1)c1ccccc1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7564102564102564,3.69
c1ccc(CCCOC2CN(c3cncnc3)C2)cc1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.49056603773584906,7.31
COC(=O)N1CC2(CCN(c3cncc(C#CCCCC4CC4)c3)C2)C1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.504424778761062,11.21
CCCCCC#Cc1cncc(NC2CCN(C(=O)c3cc(C)cc([N+](=O)[O-])c3)CC2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.536,10.25
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CC2(CCN(c3ccncc3)CC2)C1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5371900826446281,8.43
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)c4ccc(OC)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.5396825396825397,5.75
CCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc(-n5cnnn5)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5555555555555556,7.31
CC(C)(C)OC(=O)N1CCC2(CC1)CCN(c1cncc(N3CC(C(N)=O)C3)c1)C2,1,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.5495495495495496,9.17
COC(=O)c1ccc(C(=O)N2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc1,1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.6260162601626016,5.36
NCC1CN(c2cncc(C#Cc3ccccc3)c2)C1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.5974025974025974,4.26
CC(C)(C)OC(=O)N1CC2(CCN(c3cc(N4CCOCC4)ncn3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,0.5111111111111111,6.51
CC(C)(C)OC(=O)N1CCC2(CC1)CN(c1cncc(-c3ccc(F)cc3)c1)C2,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.8275862068965517,6.4
CC(C)(C)OC(=O)N1CC2(CCN(c3ccc(Cl)c(C(F)(F)F)n3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.6329113924050633,8.08
OC1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)N1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.6666666666666666,8.77
c1ccc(CCCOC2CN(c3cncc(N4CCC(n5cnnc5)CC4)c3)C2)cc1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.5403225806451613,6.09
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)OCCc2cc(O)ccc2Cl)C3)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.5669291338582677,11.53
O=C(c1c([N+](=O)[O-])cc(C(F)(F)F)cc1C(F)(F)F)N1CCC2(CCN(c3ccncc3)C2)C1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.32653061224489793,7.59
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCN(c2cccc(C#CC3CC3)c2)CC1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.46564885496183206,10.33
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc5c(c4)OCO5)CC3)C2)c1,2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.8425925925925926,3.53
O=[N+]([O-])c1cc(Cl)cc(CN2CC3(CCN(c4cncc(C#CC5CC5)c4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5862068965517241,3.9
CCOC(=O)N1CC2(CCN(c3cncc(N4CC(Oc5cccc(F)c5)C4)c3)C2)C1,1,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.5583333333333333,14.49
C#Cc1cncc(N2CCC3(CCN(C(=O)c4cccc(N5CCOCC5)c4)C3)C2)c1,1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.4166666666666667,11.5
N#CC1CN(c2cncc(C#Cc3ccccc3)c2)C1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.5974025974025974,9.05
CC(C)(C)OC(=O)N1CCC2(CC1)CCN(c1cccc(C(F)(F)F)n1)C2,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,0.5764705882352941,5.23
CC(=O)N1CC2(CCN(c3cncc(-c4ccc(C#N)cc4)c3)CC2)C1,2,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.5510204081632653,7.59
Cc1cccnc1N1CCC2(CCN(C(=O)OC(C)(C)C)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.55,5.32
CN1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)c2ccccc21,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.5567010309278351,4.49
O=C(O)C1CCN(c2cncc(N3CC(OCCCc4ccccc4)C3)c2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.6071428571428571,4.12
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4ccc(F)cc4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.7130434782608696,3.99
O=[N+]([O-])c1cc(C(F)(F)F)cc(C(F)(F)F)c1N1CCC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.37583892617449666,6.2
N#Cc1cccc(C(=O)N2CCC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.592,10.66
CCOCCOc1cc(CN2CC3(CCN(c4cncc(C#CCCCO)c4)C3)C2)ccn1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.5234375,13.61
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(c2ccccc2)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C3)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6343283582089553,13.43
CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C4CCOCC4)c3)C2)C1,1,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.6585365853658537,8.01
COc1ccc(C#Cc2cncc(N3CCC4(CC3)CN(C(=O)c3cc(C#N)cc(N5CCOCC5)c3)C4)c2)cc1,1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.4444444444444444,15.28
CN1CC2(C1)CN(c1cncc(C#Cc3ccccc3)c1)C2,2,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6842105263157895,4.82
CC(C)(C)OC(=O)N1CCC2(CCN(c3cc(C(F)(F)F)ccn3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,0.5232558139534884,5.93
CC(C)(C)OC(=O)N1CC2(CCN(c3ccnc(-c4ccc(C(F)(F)F)cn4)n3)CC2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.46534653465346537,8.09
Cc1cncc(N2CCC3(CC2)CN(C(=O)OC(C)(C)C)C3)n1,2,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.5769230769230769,4.27
CN1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)OC1=O,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.6206896551724138,4.87
CC(=O)N1CCN(c2cncc(N3CC(OCCCc4ccccc4)C3)c2)CC1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.6486486486486487,6.22
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)CC(C)C)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.5701754385964912,4.33
O=C(c1cc([N+](=O)[O-])cc(C(F)(F)F)c1)N1CC2(CCN(c3cncc(C4CC4)c3)C2)C1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5,4.96
CCCCCCC#Cc1cncc(N2CCC3(CCN(CC4CCCO4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5041322314049587,9.09
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cccs4)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.6283185840707964,10.42
C=CCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cc(NC(C)C)cc([N+](=O)[O-])c2)C3)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.5826771653543307,12.2
CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(C#N)C4)n3)C2)C1,1,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.5581395348837209,11.89
Cc1ccc(C#Cc2cncc(N3CCC4(CC3)CN(C(=O)c3cc(N)cc(C(F)(F)F)c3)C4)c2)cc1,1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.4927536231884058,6.48
NC(=O)C1CN(c2cncc(C#Cc3ccccc3)c2)C1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.5822784810126582,5.54
Cc1nsc(N2CCN(C(=O)OC(C)(C)C)CC2)n1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,0.36585365853658536,17.18
CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(-c4ccsc4)n3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.6835443037974683,10.56
Cc1cncc(N2CCC3(CC2)CN(C(=O)OC(C)(C)C)C3)n1,2,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.5769230769230769,4.27
NC(=O)C1CCN(c2cncc(C#Cc3ccccc3)c2)CC1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.5903614457831325,3.22
CN1CC2(CCN(c3cncc(N4CCN(C(=O)OCc5ccccc5)C4)c3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.5630252100840336,17.43
COCCOCCOc1ccc(N2CCC3(CCN(C(=O)CCc4c(C)[nH]c5ccccc45)C3)C2)cn1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.40939597315436244,12.49
COC(=O)c1cncc(N2CCC3(CC2)CN(C(=O)c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)C3)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.45864661654135336,6.1
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)CCO)CC3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.49193548387096775,10.41
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)C2CC2)C3)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.5575221238938053,7.23
CCCCCC#Cc1cncc(N2CCC3(CN(Cc4ccc5c(c4)OCO5)C3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.780952380952381,6.03
CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(OC[C@@H]4CCC(=O)N4)c3)C2)C1,1,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.6206896551724138,11.49
N#Cc1cccc(C(=O)N2CC3(CCN(c4cncc(-c5cn[nH]c5)c4)C3)C2)c1,1,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.4727272727272727,5.89
CN1CC2(CCN(c3cncc(-c4cccc(C#N)c4)c3)CC2)C1,1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.42718446601941745,6.76
CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Cl)n3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cccc(Br)n3)C2)C1,0.8181818181818182,5.89
C[C@H](OC(=O)N1CC2(CCN(c3nccc(-c4ccc(F)cc4)n3)CC2)C1)C(F)(F)F,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.43859649122807015,9.77
CC(C)(C)OC(=O)N1CC2(CCN(c3ccnc(C#N)c3)C2)C1,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.64,5.04
C(#Cc1cncc(N2CCC3(CCNC3)CC2)c1)c1ccccc1,2,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7564102564102564,7.01
CCN1CCC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1=O,1,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.6410256410256411,9.83
CCCCCCC#Cc1cncc(N2CCC3(C2)CN(S(=O)(=O)c2cccnc2)C3)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCc4c[nH]c5ccccc45)C3)C2)c1,0.5677966101694916,8.39
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4cc([N+](=O)[O-])cc(C(F)(F)F)c4)CC3)C2)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6507936507936508,5.27
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CC2(CCN(c3cncc(C(F)(F)F)c3)C2)C1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.6551724137931034,5.38
CCCCCCC#Cc1cncc(N2CCC3(CCN(Cc4ccc5c(c4)OCO5)C3)C2=O)c1,1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.6198347107438017,8.87
